index,Value,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart
162,2.634898049,2.83178687096,2.71606564522,2.75766611099,2.70645642281,2.79072666168,2.83923339844,2.80045461655,2.94346117973,2.67956209183,2.59170198441,2.79472136497
163,2.836436152,2.71846342087,2.92713499069,2.72818231583,2.90145921707,2.84114456177,2.90601611137,2.78054451942,2.91562652588,2.7644109726,2.84446644783,2.76489710808
164,2.951970746,2.75483202934,2.92601919174,2.73471713066,3.06257295609,2.89291238785,2.89551711082,2.7437505722,2.96819400787,2.77963757515,2.81316494942,2.84274816513
165,2.745638322,2.69388008118,2.83475232124,2.73075485229,2.77976202965,2.76364564896,2.88386154175,2.70048856735,2.94274282455,2.78305912018,2.85842680931,2.87627983093
166,2.598219439,2.75899600983,2.67372965813,2.70833659172,2.66748332977,2.79132771492,2.73304438591,2.83472275734,2.81433677673,2.66742348671,2.77629709244,2.64906167984
167,2.775934758,2.59901976585,2.76382565498,2.71029424667,2.74679231644,2.75564050674,2.87780499458,2.71618247032,2.6095700264,2.7575199604,2.71505117416,2.75193619728
168,2.712840212,2.66177010536,2.83255624771,2.74252295494,3.04725241661,2.85205769539,3.01721978188,2.77639055252,3.085978508,2.92640972137,2.75594186783,2.69515681267
169,2.361414896,2.62292313576,2.83728098869,2.76975989342,2.6427924633,2.69605398178,2.79227828979,2.8226685524,2.68231773376,2.66068220139,2.7552986145,2.79675483704
170,2.563641179,2.86496067047,2.74041628838,2.70882463455,2.65205073357,2.76115202904,2.53705215454,2.80412507057,2.8339548111,2.88364315033,2.73614573479,2.63856863976
171,3.085051197,2.98583841324,2.68330049515,2.70056271553,2.84841609001,2.84679269791,2.55713438988,2.6984770298,2.74952411652,2.6140396595,2.68517136574,2.68155169487
172,2.377519379,2.7005572319,2.85912013054,2.83281850815,2.56985926628,2.67623758316,2.91335201263,2.80851840973,2.74707937241,2.5531733036,2.67275619507,2.84921431541
173,2.903689477,3.02037072182,2.92734003067,2.80801033974,2.74673914909,2.74631381035,2.69900345802,2.70521140099,2.72145628929,2.79822516441,2.80426502228,2.73903560638
174,2.74162572,2.95709633827,2.76492714882,2.79054903984,2.68074369431,2.84209299088,2.87149858475,2.72707772255,2.81490159035,2.74465155602,2.84510660172,2.85590839386
175,2.902701966,2.94950294495,2.77167367935,2.78471946716,2.77975463867,2.61089396477,2.69816350937,2.69313049316,2.71318006516,2.89428734779,2.80926942825,2.77597928047
176,2.812202769,2.84179139137,2.85071825981,2.75754928589,2.7649667263,2.83072447777,2.82171106339,2.79326963425,2.91124653816,2.75658297539,2.87297058105,2.74426198006
177,2.759996424,2.68600797653,2.83809518814,2.83221030235,3.07773828506,2.72380375862,2.7299683094,2.92436814308,2.88444542885,2.6740334034,2.82494592667,2.75020384789
178,2.653368932,2.81055665016,2.88006949425,2.8029923439,2.65639662743,2.87062525749,2.70483756065,2.87036776543,2.94160056114,2.94847249985,2.8684399128,2.88274669647
179,3.229515197,2.97213506699,2.83632111549,2.79584312439,2.96706938744,2.83975028992,2.85759091377,2.97567081451,2.82297372818,2.84445953369,2.807949543,2.88227725029
180,2.942394417,2.83596014977,2.85857653618,2.82029676437,2.81199431419,2.79915571213,2.97251105309,2.96142101288,2.83445644379,2.9058098793,2.95333886147,2.86563563347
181,3.090007015,2.90773367882,2.91484308243,2.7854578495,3.0164000988,2.72186732292,2.88105106354,3.01318836212,2.94867634773,2.86553859711,2.88274669647,2.6676940918
182,2.775762466,2.79491686821,2.91203165054,2.82793211937,2.68097043037,2.86689186096,2.90507006645,2.86681747437,2.98165464401,2.93395233154,2.84101271629,2.82023763657
183,2.819118481,2.86192011833,2.84172463417,2.7710981369,2.90408110619,2.85196805,2.92866039276,2.80917525291,3.00226831436,2.882999897,2.86480760574,2.8756711483
184,2.742963958,2.84732961655,2.89056181908,2.81572532654,2.63888144493,2.80493927002,2.89606261253,2.81575655937,2.997433424,2.87683582306,2.57512974739,2.78020644188
185,2.963629511,2.82557988167,2.7570207119,2.93981647491,2.96602916718,2.88561964035,2.79955434799,2.91706728935,2.5962805748,2.75665402412,2.7725675106,2.9232404232
186,3.127391098,2.8594520092,2.65874385834,2.93998742104,2.94093155861,2.82855319977,2.90750145912,2.77948021889,2.9546854496,2.87279224396,2.77639842033,2.87630677223
187,2.936085928,2.90771126747,2.90352129936,2.93182945251,3.00977778435,2.86367797852,3.01485180855,3.02657914162,2.79327297211,2.8608982563,2.7382042408,2.90945005417
188,2.773995943,2.58292961121,2.97774004936,2.94381451607,3.07400798798,2.84755682945,2.86305737495,2.92414927483,2.80972599983,2.99333024025,2.82894968987,2.90134835243
189,2.841722784,3.0320827961,2.8373966217,2.90365290642,2.79861879349,2.8080265522,3.0515704155,2.7825551033,2.91176748276,2.9239423275,2.87687468529,2.9199283123
190,3.35342075,2.95639562607,2.94981050491,2.92963123322,2.96928286552,2.82601809502,2.94593667984,2.84249520302,2.87085843086,3.00499939919,2.79470086098,2.95973348618
191,3.083786386,2.9539513588,2.75822615623,2.92416167259,2.77432489395,2.9511256218,2.97968745232,2.95666408539,2.9522998333,2.8796620369,2.81009149551,2.90877795219
192,3.011142049,2.98698830605,2.94191360474,2.975512743,2.71985149384,2.84081721306,2.95015978813,2.82828688622,3.01439428329,3.11162042618,2.77836537361,2.95309567451
193,3.168588307,2.86054635048,2.88703536987,2.91358590126,3.0722091198,2.85162091255,2.99961638451,2.92128682137,2.9705927372,3.06140947342,2.69384741783,2.99609708786
194,2.721349542,2.70857667923,2.87058115005,2.78885984421,2.7180519104,2.76532101631,2.72032833099,2.78317546844,2.79359340668,2.74087619781,2.83901524544,2.80322575569
195,2.692865345,2.7721259594,2.78959226608,2.8096280098,2.6956114769,2.74752807617,2.8632004261,2.34695839882,2.70156264305,2.8757288456,2.85517334938,2.81572341919
196,2.615166576,2.79361820221,2.88086128235,2.75865674019,2.73629021645,2.73715615273,2.80684113503,2.81933999062,2.70541620255,2.72620368004,2.84547424316,2.92445707321
197,2.931800265,2.93990159035,2.9253783226,2.72227311134,2.74146080017,2.79316973686,2.83453702927,2.90959334373,2.71549749374,2.81112933159,2.87019729614,2.94435787201
198,2.980213987,2.62886071205,2.65776538849,2.84016776085,2.94897484779,2.64425778389,2.87039780617,2.84549045563,2.90608668327,2.82452630997,2.76180195808,2.8054728508
199,2.831496652,2.78576946259,2.73900461197,2.82046079636,2.63763928413,2.8100039959,2.84044981003,2.79203629494,2.94977378845,2.82998752594,2.71587777138,2.85034322739
200,2.742549875,2.63814115524,2.79337501526,2.77624702454,2.72158288956,2.82441020012,2.85265541077,2.94915103912,2.91560649872,2.93823003769,2.74149942398,2.84037709236
201,2.5787735,2.73188209534,2.77986526489,2.63330984116,2.77729725838,2.77964568138,2.78432297707,2.70523285866,2.67013382912,2.81931781769,2.76204442978,2.74825429916
202,2.749707674,2.65787482262,2.66569900513,2.59694170952,2.78988933563,2.66314196587,2.66307663918,2.77475953102,2.666857481,2.63607239723,2.73819375038,2.72773575783
203,2.62967518,2.748503685,2.72074770927,2.60640835762,2.55916881561,2.82338047028,2.66693472862,2.59921813011,2.58531475067,2.81674647331,2.65010976791,2.70769834518
204,2.598832048,2.67610812187,2.67125701904,2.63449263573,2.60838508606,2.8221154213,2.66798639297,2.73886728287,2.72158718109,2.66395497322,2.64785456657,2.63614320755
205,2.357419801,2.812489748,2.62781882286,2.65319108963,2.7791364193,2.69240307808,2.788377285,2.63902139664,2.77784585953,2.57051181793,2.71838665009,2.69095206261
206,2.572338515,2.78810214996,2.71806073189,2.632553339,2.7375292778,2.73809766769,2.79342651367,2.6281311512,2.6824631691,2.68988418579,2.73698663712,2.66545963287
207,2.687268466,2.66830706596,2.61276888847,2.59792351723,2.69023871422,2.77678275108,2.61474895477,2.61347651482,2.7888007164,2.63637876511,2.83713340759,2.66554093361
208,2.629165981,2.70451664925,2.69580388069,2.60600996017,2.7158434391,2.71105241776,2.69849061966,2.78812766075,2.58958792686,2.71638226509,2.74981069565,2.69826221466
209,2.958736015,3.01604866982,2.76822805405,2.68584465981,2.78535747528,2.74539613724,2.67965984344,2.73343491554,2.72665286064,2.70847606659,2.73807811737,2.83347439766
210,2.967283003,2.8541367054,2.7274415493,2.79187130928,2.94293069839,2.831366539,2.6924738884,2.85805463791,2.75090765953,2.68108844757,2.77708125114,2.75624036789
211,2.643035222,2.91470503807,2.798163414,2.8426823616,2.80394005775,2.8339715004,2.51048946381,2.76291871071,2.85666775703,2.68312835693,2.83696103096,2.94334173203
212,3.019429386,2.93939733505,2.73789286613,2.85803413391,2.66547822952,2.79085922241,2.77829432487,2.86810970306,2.72259497643,2.77244400978,2.69300913811,2.70935797691
213,3.040403152,2.83757424355,2.90931630135,2.85795402527,3.02033281326,2.73616051674,2.77988767624,2.88042831421,2.84507441521,2.65293574333,2.611109972,2.7133564949
214,2.87173472,2.91729164124,2.57046556473,2.77104187012,2.8157749176,2.82719087601,2.59424972534,2.83093738556,2.99850511551,2.90026164055,2.60932159424,2.71330976486
215,2.561943068,2.67603135109,2.91415381432,2.7951271534,2.77134108543,2.85645508766,2.86853861809,2.87508535385,2.73934221268,2.76889133453,2.80162858963,2.82794451714
216,2.976135439,2.83431720734,2.86597776413,2.75555467606,3.00360250473,2.90570211411,2.76930189133,2.90188741684,2.86683082581,2.8829138279,2.71750378609,2.67464160919
217,2.514249462,2.74128103256,2.87093806267,2.89714193344,2.71770167351,2.82560348511,2.91847348213,2.84527397156,2.80883526802,2.87417817116,2.6916115284,2.94984793663
218,3.01917636,2.63578343391,2.85285210609,2.83947324753,3.04341626167,2.74676942825,2.65119147301,2.95198917389,2.8612716198,3.03487062454,2.82019615173,2.71360373497
219,2.690453077,2.75676059723,2.86875629425,2.97086143494,3.0474486351,2.75429534912,2.54774045944,2.81896281242,2.56262755394,2.78321814537,2.79900741577,2.72194766998
220,2.822620932,2.74052715302,2.81367635727,2.7558157444,2.79487752914,2.71623754501,2.65136933327,2.85772442818,2.77139401436,2.84699511528,2.81152486801,2.70450639725
221,2.684921148,2.59555721283,2.69392871857,2.81120729446,2.64931702614,2.87684750557,2.82745099068,2.77436113358,2.70260620117,2.76094508171,2.74231863022,2.78352689743
222,2.676292513,2.69262242317,2.85257148743,2.86556768417,2.87472343445,2.85341405869,2.73615455627,2.83775854111,2.7672932148,2.85594439507,2.89636659622,3.03482174873
223,3.070934639,2.98458456993,2.69562292099,2.81275987625,2.84082961082,2.78802156448,2.72029566765,2.85649752617,2.79617834091,2.83037924767,2.88673019409,2.68660521507
224,2.981764985,2.75453686714,2.73754501343,2.832883358,2.88951969147,2.88569307327,2.88860177994,2.74397110939,2.94593977928,2.75244545937,2.84382390976,2.81904768944
225,3.082238087,3.01388049126,2.82288074493,2.79178953171,2.72863936424,2.84372162819,2.80241084099,2.96788907051,2.73535370827,2.8275642395,2.80042219162,2.83195114136
226,2.613698854,2.86593079567,2.88595294952,2.8425617218,2.61168169975,2.6607105732,2.73403429985,2.84764266014,2.75440812111,2.70489120483,2.78103423119,3.00940966606
227,2.686328583,2.87754940987,2.97622203827,2.86556768417,2.78490161896,2.79681873322,2.73218035698,2.75461363792,2.72510194778,2.60773873329,2.87544679642,3.00415945053
228,2.769121068,2.71899533272,2.60774326324,2.58468127251,2.68566560745,2.85415101051,2.44622182846,2.651450634,2.70840620995,2.91391277313,2.68843388557,2.86311888695
229,2.38594039,2.70321726799,2.70318460464,2.63361048698,2.51129555702,2.65101885796,2.64744544029,2.58304524422,2.65524840355,2.74442219734,2.6727104187,2.70281434059
230,2.536356875,2.66229748726,2.71040129662,2.64351773262,2.68490862846,2.74911308289,2.79708266258,2.67318153381,2.59147286415,2.62759017944,2.84336018562,2.72678470612
231,2.837624732,2.80107092857,2.74743247032,2.81270313263,2.94268107414,2.77924418449,2.67082858086,2.75389647484,2.77174472809,2.63166952133,2.77207040787,2.59985780716
232,2.524959073,2.769967556,2.68936371803,2.86450767517,2.82996988297,2.79302668571,2.7930085659,2.72957468033,2.78996229172,2.5086774826,2.75942087173,2.6775829792
233,2.516241556,2.81622982025,2.81883406639,2.84390759468,2.58249258995,2.89467573166,2.7551214695,2.9076488018,2.88567829132,2.77690458298,2.81199097633,2.6866209507
234,3.126440697,2.7917509079,2.84726214409,2.70559048653,2.99196100235,2.59575271606,2.93278741837,2.9041903019,2.93299388885,2.63789558411,2.82836675644,2.52533221245
235,2.834022462,2.74638056755,2.8119533062,2.7158176899,2.74430990219,2.73696541786,2.97505283356,2.83565425873,2.9486079216,2.64406871796,2.88485527039,2.69058609009
236,3.004899826,2.93630027771,2.89385390282,2.78392028809,2.89185976982,2.79904341698,2.80635690689,2.82182645798,2.77300024033,2.65214681625,2.87987446785,2.82400798798
237,2.724268179,2.88036584854,2.86520314217,2.87643170357,2.78646969795,2.58848047256,2.89997529984,2.70916199684,2.7049612999,2.70758271217,2.82242012024,2.95814442635
238,2.832889035,2.91176652908,2.83966302872,2.8526673317,2.64521932602,2.80977606773,2.88472914696,2.86746835709,2.79447674751,2.83114719391,2.80876684189,2.87018656731
239,2.831951083,2.70949244499,2.7311694622,2.75920081139,2.84057474136,2.90917563438,3.02820563316,2.8265683651,2.81094360352,2.88519668579,2.79736995697,2.65758275986
240,2.654602326,2.77824187279,2.73908400536,2.85053777695,2.77531766891,2.69938421249,2.78320479393,2.88859963417,2.84708666801,2.79893755913,2.89465665817,2.79069590569
241,3.135778944,2.84151792526,2.54649114609,2.83415722847,2.89757084846,2.57904529572,2.74194502831,2.86057853699,2.70180130005,2.82033634186,2.80888390541,2.78260040283
242,2.639920023,2.699416399,2.67729735374,2.59742665291,2.79747343063,2.74592590332,2.59862828255,2.6111395359,2.70994663239,2.55094957352,2.6578207016,2.5630364418
243,2.47224117,2.69190216064,2.73038578033,2.76458311081,2.70632839203,2.82317757607,2.57350111008,2.60228419304,2.66252851486,2.73783135414,2.66995668411,2.63578820229
244,2.469163064,2.58582949638,2.71223163605,2.59134602547,2.80350708961,2.71397542953,2.52654266357,2.24679422379,2.68143963814,2.64843130112,2.59403967857,2.31534600258
245,2.29618389,2.55421447754,2.66213941574,2.63108968735,2.63636136055,2.77239561081,2.54904460907,2.40132641792,2.67538666725,2.48011898994,2.61382651329,2.47715997696
246,2.458598314,2.526086092,2.78704547882,2.71645784378,2.66611599922,2.85058236122,2.65580940247,2.38409209251,2.831346035,2.7592856884,2.66063904762,2.33989405632
247,2.701673356,2.67932319641,2.67028284073,2.59742665291,2.81264305115,2.71367692947,2.57045602798,2.60413074493,2.61560320854,2.57826805115,2.63048648834,2.51044178009
248,2.468450205,2.69329500198,2.64053678513,2.64060115814,2.59957623482,2.765447855,2.58858180046,2.52890229225,2.65139174461,2.50507378578,2.62384819984,2.63356113434
249,2.524142655,2.64177918434,2.67452907562,2.64392733574,2.62611603737,2.76716089249,2.65261864662,2.64159154892,2.62259960175,2.7426302433,2.5159175396,2.66635084152
250,2.57599297,2.53628778458,2.63967251778,2.64016151428,2.66917133331,2.75238132477,2.61427903175,2.76322841644,2.84476304054,2.71912932396,2.68811321259,2.69789123535
251,2.53784975,2.57932496071,2.72201180458,2.7094578743,2.58359503746,2.75874209404,2.71802997589,2.71911239624,2.77263402939,2.65534925461,2.64217662811,2.68264985085
252,2.50655467,2.53918457031,2.68760538101,2.72388386726,2.55229878426,2.76043891907,2.71620249748,2.71874213219,2.66923904419,2.74197435379,2.74207210541,2.75230789185
253,2.941386455,2.6533536911,2.62636876106,2.58714199066,2.5400633812,2.73059272766,2.73299026489,2.87628030777,2.69700813293,2.64643120766,2.52930307388,2.55248785019
254,2.850796258,2.83703875542,2.62460041046,2.69411277771,2.66462111473,2.77127528191,2.70640707016,2.75776028633,2.64642548561,2.6953663826,2.69366049767,2.72725009918
255,2.771272807,2.79462432861,2.64114713669,2.74995017052,2.93319559097,2.78146195412,2.75761842728,2.66513442993,2.78019738197,2.67683601379,2.73544836044,2.8361184597
256,2.760341973,2.69433355331,2.60583353043,2.71878767014,2.7162296772,2.70131826401,2.75696992874,2.72695374489,2.6787135601,2.77703261375,2.73619675636,2.68508768082
257,2.854402593,2.89360952377,2.72186660767,2.72227311134,2.83632397652,2.68167948723,2.6872947216,2.49210715294,2.64597272873,2.65999555588,2.63562107086,2.62608003616
258,2.643564111,2.66222262383,2.87466788292,2.74775385857,2.68955636024,2.71112060547,2.79085230827,2.72208809853,2.68932437897,2.81165528297,2.75508356094,2.72205448151
259,2.485312184,2.59570336342,2.75442957878,2.77043271065,2.63399195671,2.86602735519,2.69335532188,2.68176817894,2.55465197563,2.75359320641,2.68571305275,2.79890227318
260,2.623553576,2.49896597862,2.53693175316,2.6361105442,2.53460359573,2.81141543388,2.63934540749,2.57745933533,2.62643289566,2.86726903915,2.7709338665,2.51924347878
261,2.453483985,2.70031452179,2.61616373062,2.60552477837,2.55935573578,2.71365857124,2.61759281158,2.5714328289,2.90023326874,2.71460747719,2.68428564072,2.5226726532
262,2.49376917,2.62690329552,2.75847315788,2.67106461525,2.56821537018,2.75004410744,2.58110022545,2.59451293945,2.7837202549,2.77493906021,2.78847813606,2.55084395409
263,2.531765269,2.55979919434,2.6757414341,2.61669850349,2.73315119743,2.77269268036,2.60240745544,2.58402371407,2.67705368996,2.62464046478,2.70689463615,2.53242993355
264,2.569353841,2.66413283348,2.61676669121,2.59827852249,2.65295934677,2.81801700592,2.64864969254,2.53442001343,2.6755001545,2.67802548409,2.75805854797,2.52388334274
265,2.46729667,2.66496753693,2.59818077087,2.62152075768,2.6797554493,2.69839859009,2.64663100243,2.56197929382,2.72950577736,2.72121620178,2.8173789978,2.55511760712
266,2.745617398,2.69395422935,2.69711518288,2.73836326599,2.80570340157,2.90245676041,2.75040555,2.63503050804,2.67137980461,2.68440246582,2.7987344265,2.84337687492
267,2.860913379,2.83144044876,2.66783905029,2.730458498,2.76815676689,2.88654279709,2.76758050919,2.82104611397,2.80419898033,2.76949596405,2.74095821381,2.78003048897
268,2.692888261,2.7863843441,2.62343168259,2.77475428581,2.68867254257,2.77255344391,2.72315907478,2.55850434303,2.75930070877,2.85111808777,2.62874007225,2.81770968437
269,2.822822178,2.72567200661,2.83390021324,2.76565551758,2.67511534691,2.79006552696,2.73672699928,2.77444458008,2.68203663826,2.77197313309,2.68057990074,2.70641541481
270,2.612751694,2.66902375221,2.71200656891,2.74549078941,2.57891941071,2.72825479507,2.49704265594,2.62502264977,2.71118998528,2.74058389664,2.57895374298,2.64558982849
271,2.49336396,2.68008947372,2.73359107971,2.76336979866,2.65098214149,2.81103181839,2.596971035,2.69921112061,2.72982525826,2.64778900146,2.72824716568,2.76599407196
272,2.783918028,2.8007273674,2.73505878448,2.71036577225,2.89483356476,2.87090349197,2.63401532173,2.58773946762,2.72778367996,2.54700565338,2.71267080307,2.52792954445
273,2.55813075,2.65436410904,2.8107419014,2.74941658974,2.64871668816,2.79167032242,2.71330714226,2.72111225128,2.633466959,2.69144582748,2.71233487129,2.76494503021
274,2.644948659,2.65986347198,2.73268127441,2.63272547722,2.80362772942,2.73774123192,2.61575818062,2.65292334557,2.717471838,2.69748473167,2.61392259598,2.57988595963
275,2.48667083,2.53810453415,2.7971675396,2.71168613434,2.76983094215,2.79179167747,2.70330190659,2.5689458847,2.68752717972,2.67619013786,2.68057346344,2.75530409813
276,2.603230689,2.62040257454,2.73244595528,2.92329668999,2.60708642006,2.68708276749,2.59071040154,2.6739859581,2.79593372345,2.62124752998,2.77687549591,2.54531502724
277,2.553154519,2.55466938019,2.67225313187,2.84347343445,2.64285635948,2.75257325172,2.51774644852,2.63842749596,2.63521671295,2.64053940773,2.76342225075,2.58002781868
278,2.615341871,2.53430628777,2.80224132538,2.70730662346,2.68547463417,2.68381476402,2.72282528877,2.71189141273,2.66271877289,2.59337449074,2.70258307457,2.65085673332
279,2.746890678,2.86120986938,2.76968812943,2.73807072639,2.70466923714,2.66646957397,2.49072408676,2.59105014801,2.68833136559,2.70095896721,2.70296597481,2.6054983139
280,3.014583129,2.90302014351,2.7580177784,2.69965434074,2.92448973656,2.77778697014,2.69667696953,2.58226370811,2.87979865074,2.6737344265,2.7469086647,2.66672992706
281,2.451660417,2.66655397415,2.80824446678,2.78394579887,2.52523398399,2.9098072052,2.75701189041,2.76554822922,2.69708633423,2.89863204956,2.65816760063,2.72018933296
282,2.56356248,2.71040916443,2.59862518311,2.61286282539,2.58894991875,2.75949192047,2.75756454468,2.69134140015,2.71909832954,2.65118551254,2.6856367588,2.60339593887
283,2.578598856,2.68693470955,2.84244203568,2.64228963852,2.71525382996,2.83018541336,2.73400115967,2.82644701004,2.78582596779,2.6189520359,2.6548743248,2.72055029869
284,2.815024458,2.72821760178,2.83278560638,2.6109919548,2.72270989418,2.70911383629,2.86383986473,2.96672987938,2.71495819092,2.76247930527,2.72828578949,2.70043945312
285,2.637490269,2.80540442467,2.78261470795,2.6446146965,2.73520326614,2.72359776497,2.87651872635,2.81850004196,2.70441818237,2.70681500435,2.7674138546,2.85148024559
286,2.936890557,2.67189097404,2.81393289566,2.60831570625,2.78588080406,2.82291531563,2.82686829567,2.79677534103,2.81548666954,2.80719661713,2.84521365166,2.66931009293
287,2.68862328,2.77901625633,2.74047827721,2.61680006981,2.78795099258,2.74579668045,2.91138768196,2.59148859978,2.78951573372,2.69308853149,2.59863471985,2.69164991379
288,2.553441307,2.67089343071,2.86196780205,2.74926805496,2.68551969528,2.72007322311,2.76704645157,2.58937811852,2.77392816544,2.77755045891,2.7040143013,2.71547150612
289,2.550327038,2.6469078064,2.8536567688,2.74061775208,2.76972770691,2.72640013695,2.80805945396,2.60912513733,2.77155780792,2.74644351006,2.70297694206,2.69721841812
290,2.749089492,2.61898469925,2.82254648209,2.74920392036,2.69850897789,2.86820435524,2.64448022842,2.59750318527,2.64641094208,2.79438114166,2.74935507774,2.5831925869
291,2.648791057,2.72388291359,2.60541820526,2.69010138512,2.6745929718,2.98759531975,2.76827216148,2.6611790657,2.86867690086,2.90502953529,2.7314915657,2.64294099808
292,2.472396917,2.80327868462,2.65478563309,2.74598550797,2.6129629612,2.80397939682,2.79535913467,2.99591898918,2.76356244087,2.86989808083,2.9243490696,2.73470211029
293,2.816536303,2.78844118118,2.81882190704,2.71161818504,2.8204843998,2.81928157806,2.80068302155,2.80141544342,2.81484007835,2.81560301781,2.81029009819,2.78257322311
294,2.816536303,2.78805494308,2.81965708733,2.73874902725,2.82069039345,2.8218331337,2.80159068108,2.79495596886,2.81288385391,2.81932592392,2.81749415398,2.79183936119
295,2.526609985,2.53933620453,2.53414535522,2.74995017052,2.55727386475,2.59778547287,2.60552382469,2.52584552765,2.59395384789,2.550096035,2.56224250793,2.61109995842
296,2.526609985,2.53056955338,2.53716015816,2.81164526939,2.55125498772,2.62142896652,2.60377764702,2.5283575058,2.58020853996,2.57980513573,2.57644581795,2.6183321476
297,2.933877606,2.91478872299,2.8911614418,2.74095582962,2.93112826347,2.90378260612,2.9256541729,2.84783887863,2.88403630257,2.90639734268,2.93874406815,2.86969399452
298,2.933877606,2.88304591179,2.9179019928,2.84277486801,2.93190860748,2.91173100471,2.93178701401,2.86430549622,2.89139962196,2.90988302231,2.91235494614,2.87157058716
299,2.681711898,2.62806630135,2.7611117363,2.61366963387,2.42240762711,2.68109846115,2.81097769737,2.58295035362,2.85966348648,2.69445586205,2.6620900631,2.56370902061
300,2.576779152,2.63229393959,2.74756264687,2.67955470085,2.56526565552,2.82014393806,2.7662115097,2.58992385864,2.66996335983,2.67905783653,2.71868610382,2.73842191696
301,2.47738628,2.78556227684,2.59133839607,2.68717288971,2.54795002937,2.78099989891,2.71337485313,2.65357780457,2.72687745094,2.68618822098,2.7470664978,2.64185142517
302,2.419965015,2.65121817589,2.75312805176,2.87722802162,2.67417263985,2.86426115036,2.67145991325,2.65511894226,2.85338234901,2.55187368393,2.78377890587,2.69287919998
303,2.662665682,2.83814668655,2.73257303238,2.74429249763,2.58992052078,2.76119923592,2.68312335014,2.74217224121,2.60375189781,2.5704703331,2.77778863907,2.78134918213
304,2.744171212,2.74125862122,2.86078953743,2.7451505661,2.78620958328,2.86410927773,2.67460465431,2.79141426086,2.71975111961,2.70527434349,2.7115046978,2.78230571747
305,2.491312761,2.70301413536,2.80481982231,2.66070532799,2.62605428696,2.74853038788,2.74529600143,2.72489595413,2.83265781403,2.68136787415,2.77719759941,2.64988303185
306,2.576756742,2.71247172356,2.77508544922,2.68827629089,2.63652992249,2.75861382484,2.71286582947,2.6982460022,2.69339370728,2.70923471451,2.6266336441,2.57206106186
307,3.07970701,2.80982112885,2.70399451256,2.82273006439,2.81527876854,2.87704992294,2.63203001022,2.6908223629,2.83638739586,2.62690591812,2.69459080696,2.70318627357
308,2.687174487,2.71988177299,2.7684340477,2.82669448853,2.59285593033,2.87441563606,2.79173946381,2.45951080322,2.80320429802,2.84986305237,2.74999880791,2.63254857063
309,2.922610106,2.85841298103,2.79899525642,2.73241353035,2.87947535515,2.87262678146,2.73795723915,2.88430190086,2.51469397545,2.74778342247,2.83835530281,2.9339158535
310,2.922131443,2.6807847023,2.80778574944,2.79520368576,2.88316631317,2.87892127037,2.73218607903,2.89486694336,2.76993823051,2.71489167213,2.73427724838,2.87384963036
311,2.639938268,2.67865133286,2.73526477814,2.69284152985,2.67589187622,2.82939791679,2.81269168854,2.95444178581,2.75598788261,2.87084150314,2.73073220253,2.7344326973
312,2.718709702,2.80806422234,2.54652166367,2.65247130394,2.72832369804,2.75444555283,2.75658679008,2.83705854416,2.62378406525,2.80329322815,2.7542963028,2.67705249786
313,2.854697725,2.72946286201,2.66308498383,2.63245797157,2.90742707253,2.72977042198,2.71725273132,2.76134157181,2.66958498955,2.79771208763,2.72093367577,2.63079404831
314,2.991576205,2.70144701004,2.70163702965,2.6152048111,2.73027205467,2.77542710304,2.67410492897,2.80670952797,2.67204523087,2.70115447044,2.79476976395,2.69107174873
315,2.693697265,2.72966337204,2.66615462303,2.72487068176,2.77839064598,2.79005622864,2.77494716644,2.70141005516,2.72608566284,2.74854111671,2.76843953133,2.58425283432
316,2.668269962,2.76291418076,2.72353172302,2.68992447853,2.64646863937,2.76134490967,2.65323209763,2.83779573441,2.66587471962,2.68775296211,2.78009223938,2.61351752281
317,2.617128163,2.80684399605,2.73774981499,2.68885874748,2.75496459007,2.82431530952,2.71030807495,2.70680713654,2.67006707191,2.66237211227,2.67484259605,2.73778510094
318,2.84725914,2.72980237007,2.78085255623,2.67724251747,2.68173646927,2.70723199844,2.7502450943,2.83396911621,2.63470697403,2.70464754105,2.76840686798,2.6834321022
319,2.791144424,2.6713039875,2.75385355949,2.61557507515,2.695540905,2.75408005714,2.72116565704,2.76748371124,2.64986944199,2.78475046158,2.74458670616,2.60794711113
320,2.655960318,2.71037745476,2.77030611038,2.74420070648,2.74023246765,2.60811257362,2.76972293854,2.86487627029,2.71171116829,2.76210641861,2.7419757843,2.76639199257
321,2.799081699,2.83668422699,2.74331140518,2.73820734024,2.72206449509,2.78093218803,2.62506937981,2.87537813187,2.71144247055,2.67545938492,2.77784991264,2.71664881706
322,2.798481109,2.8028588295,2.50838446617,2.74552130699,2.94000649452,2.73697137833,2.74540805817,2.80297589302,2.6882686615,2.77609968185,2.73119306564,2.75089669228
323,2.790042098,2.64710569382,2.73341202736,2.63214826584,2.95135235786,2.78543066978,2.71972537041,2.88406300545,2.97755432129,2.8558883667,2.65789008141,2.60383653641
324,2.650770705,2.74390363693,2.7012386322,2.71632504463,2.71450138092,2.80246043205,2.75167322159,2.79426383972,2.84730625153,2.74027061462,2.70818805695,2.67345499992
