index,Value,xgb_dart,GBDT,Ridge,Random Forest,Lasso
407,2.7518247045458337,2.7817859649658203,2.7836551484675005,2.78546142578125,2.8476871099911527,2.7906366555428255
408,2.8542932992424994,2.851668357849121,2.8501234355070717,2.812164306640625,2.888716551719771,2.9220466216794336
409,2.755381289925676,2.8195343017578125,2.8257158255876074,2.8421630859375,2.8181814730151027,2.77010967924949
410,3.0433975808080547,2.88690185546875,2.847347034449685,2.85455322265625,2.8074505002399013,2.883018501396832
411,3.2461853939397214,2.9968669414520264,3.0056162496786247,2.8460540771484375,3.1061276831658464,2.9518060659430114
412,2.8213227462112505,2.9100120067596436,3.009738555383375,2.900482177734375,3.081021784974861,2.9689805354935226
413,2.7748878939404165,2.7856342792510986,2.8132050609455144,2.879638671875,2.954155732597676,2.8616714407034802
414,2.5398583787879168,2.7100963592529297,2.834699404999691,2.914794921875,2.7618273610116573,2.8585326967155287
415,2.9653349356058327,2.9546279907226562,2.957208603197697,2.884613037109375,3.0758262338306377,2.905799626335195
416,2.8149711704537497,2.837212085723877,2.8344416657994103,2.8637237548828125,2.7973201295134915,2.88704011174781
417,2.915021795454443,2.900482177734375,3.172528505745933,2.810791015625,2.8576623072153615,2.7183637200845023
418,2.707362411616389,2.7675187587738037,2.8074990103528426,2.853240966796875,2.7333800050539763,2.9443244408762403
419,2.6863496919191663,2.709947347640991,2.726364476896207,2.83624267578125,2.737103978554709,2.8195490332434088
420,2.5205224166666658,2.808072328567505,2.8022889441298,2.8609619140625,2.743908894002704,2.9805976761737654
421,2.8710665303020826,2.8573760986328125,2.798810349223412,2.8210601806640625,2.814764925808043,2.902451764189319
422,3.1901213409087497,3.0510218143463135,2.9800619057579736,2.822784423828125,2.9721640817059445,2.9178404062616448
423,2.7979702424245843,2.833153247833252,2.775117522971237,2.826202392578125,2.8251845968953084,2.7740845253078104
424,2.779368295454374,2.8435215950012207,2.775378004158663,2.88360595703125,2.8257524327008716,2.743218744174809
425,2.8511539318181263,2.8635621070861816,2.891514399785363,2.912689208984375,2.8609482183915147,2.892981179329077
426,3.353639291667084,3.154092788696289,3.1897663512822354,2.8804473876953125,3.175956721633158,2.839067252175729
427,3.353639291667084,3.2436580657958984,3.295118121942116,2.90032958984375,3.1856546157513024,2.821002022309968
428,2.934425571969584,2.875746965408325,2.8905887541365463,2.85394287109375,2.892668428012988,2.9400864995620273
429,2.934425571969584,2.9397552013397217,2.859800433731147,2.87225341796875,2.8267398580921417,2.9235610290470238
430,2.700038464015417,2.717801809310913,2.7713696388235434,2.852569580078125,2.800501513079229,2.681961430321767
431,2.8712404545447923,2.9625837802886963,3.0999003796010713,2.8740081787109375,3.1222862646114433,2.9208003288949884
432,2.8334246988633334,2.812730073928833,2.8149598657701693,2.86737060546875,2.8172879250783316,2.7939597487354755
433,2.944900195834292,2.980137825012207,2.8887767785135328,2.862030029296875,3.062388708955681,2.729717379567478
434,2.9112718484852085,2.848910331726074,2.8596619608973723,2.885009765625,2.8389323350557794,2.804911465801653
435,2.6977099375000013,2.77068829536438,2.7953789620693414,2.91015625,2.7670534758576086,2.8051944271550284
436,2.8579737840900004,2.796373128890991,2.770673046109011,2.7953643798828125,2.7736913711823368,2.8085079753117346
437,2.908739010606,2.856954336166382,2.8709093273597124,2.766845703125,2.9709783600848807,2.93970797977184
438,2.765654909090556,2.7053678035736084,2.758102898421699,2.79766845703125,2.6970061173615028,2.8069060806623756
439,2.8565770934341668,2.871896982192993,3.0080548973565975,2.78564453125,2.9061102905770633,2.94323015939609
440,2.5367798143945834,2.7325963973999023,2.7292413396252653,2.7742919921875,2.8127959986706785,2.670630191299645
441,3.0714249128787503,2.9809186458587646,2.9194598321426852,2.7913970947265625,2.975424249322745,2.8242053302028323
442,3.305119875,3.1083662509918213,3.2636629320740664,2.8267822265625,3.0418113651083307,3.0097867224247814
443,3.04554245454625,2.8805272579193115,2.856105349852068,2.812347412109375,2.8323555535748173,2.8676072769174863
444,2.8668407803025,2.8691251277923584,2.8999074397363755,2.81793212890625,2.8018485225885623,2.8083978290830705
445,2.9221965719687497,2.9614980220794678,2.888149290144561,2.79644775390625,2.916889928431022,2.8074305968541284
446,2.7554371666662503,2.8534021377563477,2.894592065821566,2.7878875732421875,2.7818503850316647,2.869849020569039
447,3.2134556666662517,3.0635173320770264,3.126412560794228,2.798309326171875,2.9675201975232235,3.038785712443871
448,2.961716594697083,2.834228515625,2.830826062302712,2.809112548828125,2.8697370533175244,2.8660916235592984
449,3.205263837121666,3.077786922454834,3.0786624992901905,2.80804443359375,2.9564469397957245,2.89393262009812
450,2.4046029571968743,2.645160675048828,2.6218798962301446,2.77972412109375,2.730801141540431,2.7794159428290497
451,2.769913693180833,2.7864041328430176,2.832758275917969,2.7426605224609375,2.8557718396474714,2.736503081427213
452,2.7567236553041674,2.884942054748535,2.8479032834678972,2.776397705078125,2.843809011317472,2.914982775279939
453,2.876651962121666,2.798290252685547,2.828962744101861,2.741973876953125,2.929285540237459,2.7265418330024276
454,2.5458145189391668,2.660284996032715,2.6504842695290884,3.77178955078125,2.713992264169814,2.569694453038487
455,2.794155,2.9572532176971436,2.9054798030764504,2.774749755859375,2.9371912843189696,2.7395846715072456
456,2.753673837121249,2.7316715717315674,2.7135552445679845,2.8028106689453125,2.7303151227299605,2.8162931947628103
457,2.580586496212916,2.6110575199127197,2.6732950790641676,2.7889404296875,2.619224064652361,2.6096963682251015
458,3.0142012803036105,2.923543930053711,2.9103747601866607,2.874267578125,2.9354602534265877,2.9005156263402814
459,2.7833541388886114,2.867790460586548,2.846981095509084,2.87066650390625,2.807111790336605,2.9368463274500844
460,3.1425474520200014,2.977156162261963,2.9814408240619943,2.8338623046875,2.9569508732990335,2.894732019122608
461,2.919967611743666,3.0720839500427246,3.052284211536815,2.8375701904296875,2.988308526151808,2.8071622780711856
462,2.989936401514583,2.816614866256714,2.8591159322409343,2.85699462890625,2.876779150171862,2.6963336487331224
463,2.7883351439399995,2.894361734390259,2.8765935774187126,2.884185791015625,2.8557933780107616,2.996082431325118
464,3.096972156565,3.0172224044799805,3.1557132304906523,2.840087890625,3.0576712737692553,2.9699923880204677
465,2.8570248535352776,2.8744051456451416,2.8334244103022863,2.862640380859375,2.826559506473835,2.987369440774437
466,2.773399805556389,2.8599038124084473,2.833231422689322,2.8683929443359375,2.832161638678143,2.83919004161812
467,2.750609893938333,2.792711019515991,2.808387499965927,2.8145751953125,2.87566305519091,2.846490043306088
468,2.7863670681812502,2.845268726348877,2.9515403108844254,2.7490234375,2.847288064522944,2.799044918667752
469,2.82887276894,2.7519373893737793,2.6342436138001304,2.835693359375,2.6529514004719803,2.8958895666476985
470,2.811349795454166,2.9151771068573,2.8226997930466413,2.8182373046875,2.963316318963419,2.9094759749857713
471,2.5712548257574994,2.7338707447052,2.679135275118355,2.8065032958984375,2.7572210149429357,2.7397095607349353
472,2.8397837083341666,2.8337011337280273,2.7835865218654856,2.84149169921875,2.7158389421649938,2.802637099652129
473,2.848514276515833,2.906989336013794,2.89732796610013,2.94403076171875,2.9356825768997403,2.8348839769896346
474,2.855452022727083,2.848330497741699,2.829274302648154,2.93731689453125,2.8761595376816915,2.7510283377237172
475,2.9180817045445844,2.789881944656372,2.7435326405766087,2.90234375,2.816488498402305,2.7768040129485616
476,2.787686075757084,2.8524742126464844,2.8717086722169833,2.9385223388671875,2.894297543438106,2.7602755844539737
477,2.750927011364168,2.884695529937744,2.8946901264782476,2.919769287109375,2.820151213440584,2.870403008470602
478,2.9073547348479165,2.8714776039123535,2.9050906681491155,2.949066162109375,2.829072292013136,2.8494740992729595
479,2.7224765946977083,2.7607333660125732,2.7749520522231705,2.9185791015625,2.7894277221384796,2.9014052684608176
480,2.683536670454166,2.8907721042633057,2.8913608770395616,2.9488525390625,2.8762160452570487,2.8934959717857476
481,2.93052868939375,2.8554766178131104,2.796305383643227,2.9250946044921875,2.7630522217065,2.9250425741420405
482,2.6958683106061105,2.802304267883301,2.8278510083270825,2.858978271484375,2.8635631074893415,2.7470018458729
483,2.8512445277777783,2.868662118911743,2.8677521577076748,2.8975830078125,2.7735430313356244,2.8564540475690965
484,3.045129303030277,3.005490303039551,2.908284583090141,2.8643798828125,2.9544655922844845,2.909519815641821
485,2.9225200530312496,2.9206371307373047,2.8958009347018696,2.866424560546875,2.8984316838864124,2.866596803680264
486,2.9225200530312496,2.922574520111084,2.9182915457348897,2.8531341552734375,2.8805277582467688,2.8185012898716044
487,2.9460054583341657,2.9464378356933594,2.9476268409412656,2.873291015625,2.8860775208523477,2.944948703677917
488,2.9460054583341657,2.9415876865386963,2.9412839641941533,2.871856689453125,2.866221461522257,2.8471079742802634
489,2.5472088636362504,2.57098650932312,2.563164505712307,2.86309814453125,2.7161428509835948,2.830434133233795
490,2.5472088636362504,2.5749008655548096,2.5744373041829056,2.86651611328125,2.6354477526407285,2.8056198210479715
491,2.8856455378787507,2.886841297149658,2.8853004931789052,2.8653411865234375,2.847584757897366,2.798864435928427
492,2.8856455378787507,2.884850025177002,2.8678747285172213,2.873870849609375,2.8530127361833597,2.7591619734333883
493,2.8696522222222227,2.761373281478882,2.830901796209666,2.733154296875,2.8588615466924105,2.766731185220052
494,2.7526248282830554,2.770120859146118,2.748085308589817,2.80853271484375,2.8700716640595405,2.9010757955709083
495,2.7769003611119447,2.7846081256866455,2.770884005591183,2.78741455078125,2.7946495535210953,2.71144295771516
496,3.04824503409125,2.9278221130371094,2.974597917607137,2.9079132080078125,2.956821222661367,3.0380961582013115
497,2.9346339166674995,2.951282262802124,2.9134736079488803,2.89666748046875,2.905947995954869,2.7911173914186596
498,2.9805125303025,2.825162887573242,2.8806781423289856,2.855804443359375,2.808181210576964,2.7067964395665216
499,3.1458612083337503,2.999727487564087,2.9693355168127176,2.89068603515625,2.78575144422804,2.8673571381183525
500,3.266245939393752,3.0821564197540283,3.086774488859878,2.86566162109375,3.0109802572808753,2.942622668059001
501,3.2611557727279177,3.1873247623443604,3.1979280181729197,2.8726959228515625,3.2020224916050557,2.9926733316914222
502,3.185668829544583,3.0128471851348877,2.946943516932288,2.9031982421875,2.928807786407268,2.819733916954145
503,3.2407133977275002,3.212864875793457,3.210567536213531,2.88006591796875,3.203505570834776,2.8448462269821526
504,3.2605349431808333,3.2267038822174072,3.1722596220670987,2.8897705078125,3.1306009902571024,2.90188733511237
505,3.026218575757916,2.9541001319885254,2.9673650326772503,2.8670654296875,2.860139801727262,2.9780866988384025
506,2.8437803522733334,2.897156238555908,2.904839701239217,2.8445892333984375,2.9103066913719773,2.8194732788413988
507,2.9154196856066665,2.916851758956909,2.9509614125941734,2.8482666015625,2.9329451039831578,2.825492247017599
508,2.9867449545445828,2.7944679260253906,2.7575808002139968,2.825164794921875,2.8281298927402143,2.773194012105301
509,3.2095587159091656,3.170923948287964,3.1696798463198523,2.8839111328125,3.0938873536311235,2.9259512890037747
510,3.3299264583341674,3.1784770488739014,3.236308490759866,2.869293212890625,3.2057523697812917,3.0155720708212868
511,3.0193580075754163,2.936551809310913,2.9391381423947847,2.8566436767578125,2.828624111494159,2.7781912693987385
512,2.8937555492425004,2.950615167617798,2.983681313096088,2.860015869140625,2.944838014878908,2.8052581909472414
513,3.405437943180416,3.1794352531433105,3.185529980224257,2.878997802734375,3.1807954767928464,3.020333456531948
514,2.873743284090417,2.851994514465332,2.833141477488128,2.8363037109375,2.892017443639405,2.906741060299879
515,3.258172492424584,3.0560057163238525,3.033014497992467,2.860443115234375,3.1003961695940916,2.832565037231708
516,2.5346034412883336,2.6848502159118652,2.6635126281769446,2.7941131591796875,2.75528026172921,2.7982833992027545
517,2.6675930037875,2.7024855613708496,2.790796859395799,2.73907470703125,2.803640816791882,2.8242233977775975
518,2.8438639431825004,2.822091579437256,2.6782260764711223,2.757965087890625,2.8775783793858083,2.826468327883087
519,2.7471295151525004,2.746973991394043,2.7470712442511576,2.7796630859375,2.7836133123321605,2.8060691554784882
520,2.7471295151525004,2.765228271484375,2.743804076875807,2.772705078125,2.749143407181764,2.7728574240034973
521,2.7811293674241666,2.764943838119507,2.7835512632799326,2.8232269287109375,2.775202530920292,2.9185464121874496
522,2.7811293674241666,2.814873456954956,2.7875267712252874,2.779815673828125,2.836857660081827,2.9217388945449865
523,2.5300826742412497,2.62747859954834,2.675424588335733,2.76324462890625,2.714242890025875,2.784540012305527
524,2.7670094217169448,2.7492330074310303,2.754299504716605,2.84039306640625,2.7430018763845716,2.666775600661124
525,2.714044308081112,2.798825979232788,2.8076283718172785,2.818634033203125,2.8559664558421405,2.8060462823671295
526,2.928948969696666,2.856198310852051,2.9175894033744143,2.7993316650390625,2.838983728471554,2.797829250535611
527,2.9982268295454166,2.969402551651001,2.9247722710571322,2.89666748046875,2.9543141036933296,2.959548624967667
528,2.8998831912883327,2.874720335006714,2.864094221236391,2.892303466796875,2.822593224123001,2.8904260124215813
529,2.885932503787916,2.987994909286499,2.9824133564046353,2.89862060546875,2.904388377262314,2.894945312509828
530,3.185311647726667,3.0673840045928955,3.000621261520688,2.868560791015625,3.18265702977254,2.914972611662282
531,2.83940724242375,2.9149086475372314,2.9257103881790583,2.8581695556640625,2.8813242694874615,2.8947283441311837
532,3.1895223143949996,3.1583073139190674,3.196161690395959,2.87115478515625,3.235951582300367,2.903605622510498
533,2.894679193182084,2.9163386821746826,2.963852074479435,2.876861572265625,2.850934678929943,2.8220904302838092
534,2.9320918768935416,2.956460952758789,3.0012307834171117,2.88177490234375,3.008035623258972,2.853571297244504
535,3.229330869317708,3.1350600719451904,3.0730183190541385,2.87823486328125,3.052702161623137,2.922510466544045
536,3.1033055530299998,2.9422950744628906,2.773073281537161,2.8747406005859375,2.923999684347644,2.9682836128980465
537,3.10421795833375,2.959592819213867,2.8728297724624534,2.9031982421875,2.8729997371313614,2.959182437336077
538,3.243477958333125,3.1554458141326904,3.1239301776375874,2.882598876953125,3.13696778089875,3.044403767366094
539,2.9873053598491666,2.9735324382781982,2.92023797073102,2.87548828125,2.807203482871825,2.9623780404218127
540,3.0074522121204166,2.941195249557495,2.985446511765289,2.855316162109375,2.870729687143503,2.815629031787185
541,2.869629253788333,2.7089219093322754,2.684371589740444,2.8070220947265625,2.7750678138245153,2.823077661490176
542,2.847530583332917,2.7681350708007812,2.837153155917918,2.8177490234375,2.7751325094407635,2.8598036651122976
543,2.9677918446975,2.9150936603546143,2.9405054556372954,2.839202880859375,2.9374439985536,2.794495490000507
544,3.3296617424237502,3.1082987785339355,3.1424399977715676,2.88006591796875,3.124704593791443,2.914369019999835
545,2.5835653611102782,2.726302146911621,2.7305959663079733,2.81817626953125,2.765747710287406,2.693787996876214
546,2.7516804595958333,2.675825357437134,2.6598332034987995,2.8164520263671875,2.809420345494028,2.8656055132164866
547,2.8901921085852766,2.873941659927368,2.9780164943495597,2.8505859375,2.8484283239536246,2.9025128715494315
548,2.679304651514722,2.9709980487823486,3.0444687302569777,2.84552001953125,3.0335769530809564,2.8824968793902146
549,2.6095519949491663,2.7972497940063477,2.804932628541937,2.83953857421875,2.769417776487779,2.827292312927976
550,2.4643921868686105,2.751094102859497,2.7308624044885192,2.839019775390625,2.7404006291446894,2.8136195389448244
551,2.894043181817917,2.8567848205566406,2.7730173230921173,2.8898468017578125,2.7230358929376814,2.915032983978632
552,2.539839329545001,2.785940647125244,2.7634629072548855,2.8905029296875,2.811625096560809,2.7223566713074945
553,2.7267650037887496,2.80739426612854,2.822914302482074,2.8704833984375,2.997427490997347,2.790393991249068
554,2.794889651515416,2.7330946922302246,2.784353334191889,2.88104248046875,2.8656223885630747,2.7275720604083817
555,2.7100046969695835,2.776654005050659,2.803161385753484,2.885284423828125,2.8818107537095172,2.7870846780391707
556,2.808178026515416,2.8568482398986816,2.846528058896425,2.8686065673828125,2.923568284939394,2.852935494582078
557,2.460917987373612,2.6505682468414307,2.7238662379318264,2.848419189453125,2.717652085295998,2.764651164538853
558,2.575562090908889,2.829026222229004,2.7707278776291657,2.886688232421875,2.6047054185440017,2.8448570936906323
559,2.621274502524444,2.6596012115478516,2.704358673987376,2.84539794921875,2.6993460364600415,2.774010201562202
560,3.1174297348480544,3.0039894580841064,2.91172362662471,2.85968017578125,2.9918243947848113,2.8386671769335234
561,2.909926568181388,2.848924160003662,2.8323752585990256,2.8554229736328125,2.858500417087665,2.8635640579352177
562,2.9249686262625003,2.865720272064209,2.8715037786744197,2.85076904296875,2.8497463225432336,2.7300823734632664
563,3.038251255681042,3.0917444229125977,3.049152270601385,2.873443603515625,3.092520819522485,2.80653982803877
564,2.737297123106042,2.8676655292510986,2.9545655810555207,2.8612060546875,2.9579850179412324,2.7840358702285473
565,2.954038401514582,2.8383023738861084,2.8686793312725483,2.832672119140625,2.8826089716587555,2.8470680267630786
566,2.893701810606112,2.8977835178375244,2.922984937775803,2.8840484619140625,2.8507573740942345,2.8586084150879394
567,2.637414276094076,2.7858705520629883,2.811882692735361,2.8931884765625,2.796308570392085,2.903553134998048
568,2.78111150505,2.8087968826293945,2.840950878856162,2.874237060546875,2.827011492712507,2.848883407291786
569,2.9419812626258333,2.94801926612854,3.098597270115419,2.880126953125,3.175091683157008,2.967238833769585
570,3.112737872727167,3.102325916290283,3.2381513037534435,2.873046875,3.0218912056146676,2.963628660798238
571,3.0225056287870844,2.9128355979919434,2.8824822745372654,2.8859405517578125,2.904850544303041,2.9494265627849243
572,2.6289725101013888,2.7956700325012207,2.760966353554972,2.930023193359375,2.842913791872966,2.9391631171998216
573,2.64773330808,2.811626672744751,2.8095831347211853,2.891448974609375,2.8650805630633966,2.825962594606203
574,2.7651087381817328,2.7595977783203125,2.747334632033367,2.8883056640625,2.740641784182047,2.792057959276585
575,2.7709344015144453,2.7390034198760986,2.78485906156185,2.86431884765625,2.7394903887884574,2.9102334153411835
576,2.9784578535355566,2.9754531383514404,2.970354650227644,2.8953704833984375,3.0369015242843282,2.9059418370354595
577,2.990843098485,2.9090349674224854,2.895664280132661,2.90960693359375,2.8464037319630693,2.8861849619586133
578,2.9853468585863894,2.9861514568328857,2.941806689775722,2.904632568359375,2.9218037241770123,2.944508286563183
579,3.0017836545450014,2.912026882171631,2.884220041501015,2.88311767578125,2.842500147067462,2.961757014090529
580,3.180855866160277,3.0256996154785156,3.0333579527212096,2.8529052734375,3.0179357321695846,2.9388172029523827
581,2.9771905227275,2.9156334400177,2.9324792489477676,2.9011077880859375,2.969533930027929,2.8248516794050174
582,2.9940467095961107,2.9549245834350586,2.9704750670547915,2.899383544921875,2.9297451015139884,2.7814193290969285
583,2.9450829810606245,2.856045722961426,2.8682346756786345,2.863006591796875,2.8825957461815412,2.8552263041233683
584,2.538191083333333,2.766394853591919,2.710827130083411,2.84722900390625,2.6915489970319806,3.060731007368285
585,2.498465151515,2.7906229496002197,2.789643361698392,2.85565185546875,2.797314613778044,2.9336174413098774
586,3.073742060605833,3.024707794189453,3.106979016586433,2.8667755126953125,3.0139611361747507,3.001188063829531
587,2.7702204938575674,2.754413604736328,2.851629577741,2.862640380859375,2.844322359281104,2.791329238574858
588,2.9043724090908336,2.8474109172821045,2.830229157771373,2.86572265625,2.7501723778505704,2.9045718084508496
589,2.9228999570700003,3.046542167663574,3.120268426529032,2.86798095703125,3.084412198026361,2.910747898336375
590,2.772303526515417,2.686983108520508,2.700157899558471,2.897247314453125,2.8033262885915975,2.8043507924129547
591,2.7109870606066666,2.811000347137451,2.8068860001572893,2.9123382568359375,2.8537603221807593,2.773203587792314
592,2.911887018939584,3.059515953063965,3.07600290418353,2.879180908203125,3.0961831824838226,2.961326200727175
593,2.8445862613637503,2.854424476623535,2.826737360178927,2.88623046875,2.841787487918349,2.8822392988910615
594,2.8141230492429163,2.886767864227295,2.908471472300687,2.87664794921875,3.014762140547334,2.844661213600081
595,2.9339350757569456,2.884925365447998,2.8700163672015684,2.887939453125,2.7987943568054043,2.84890364857564
596,3.1082548999995008,3.0818932056427,3.0929778214271075,2.8725433349609375,3.038562000823549,2.8072091822404683
597,2.848719204545,2.8309857845306396,2.775968195229977,2.882781982421875,2.857563442561181,2.7507730162995063
598,3.006316,2.8281033039093018,3.0815972400432963,2.74365234375,3.0861676686163135,2.812435763613027
599,3.0610138762624994,3.0186872482299805,3.0737185741104516,2.88787841796875,2.8010717646732415,2.909158429740897
600,2.8691397777783334,2.833892822265625,2.898969402886341,2.849212646484375,2.8181136927319246,2.845492511630451
601,3.0184068282827776,2.990654945373535,2.982255902276042,2.8617095947265625,2.9794764515514585,2.8497017289833524
602,2.816014133838056,2.889582633972168,2.8851344171096476,2.8609619140625,2.907497063112242,2.8247283153755043
603,2.9392557462116664,2.892465114593506,2.8567136125701564,2.90924072265625,2.8718314425025597,2.7027836884611776
604,2.8687946666664588,2.8666677474975586,2.8450956243210066,2.88836669921875,2.844359194763971,2.7770493585339544
605,2.7457053522729167,2.7660934925079346,2.81109509230284,2.82647705078125,2.866061759563717,2.817010431136082
606,2.9376880075758334,2.9242894649505615,2.8275030474891025,2.8828887939453125,2.9129874825753572,2.7600705438040785
607,3.0960501363641666,3.0550343990325928,3.048393148792541,2.881378173828125,3.057012390155632,2.952088601889743
608,2.8777509583337486,2.894002676010132,2.870910634464535,2.902069091796875,2.8659665491142654,2.966476449813735
609,2.8468540606070842,2.8544256687164307,2.8536217208850814,2.86151123046875,2.894735039937061,2.7484543465457274
610,2.9423472500008336,2.9328815937042236,2.8515384583007344,2.8988037109375,2.9212393434789377,2.8843988997897374
611,2.7726168295458327,2.861267328262329,2.7949461059879557,2.8650665283203125,2.775474412329121,2.8897790499019482
612,2.5934370416666668,2.714733600616455,2.794090084253126,2.853729248046875,2.8008893618632764,2.763622025293641
613,2.8422278863641672,2.7332448959350586,2.78305519007956,2.8436279296875,2.7802125484881475,2.871667518307504
614,2.8604159356050007,2.8339099884033203,2.814859285416608,2.88958740234375,2.849285412568273,2.6400225806791178
615,2.86136358712125,2.8555643558502197,2.85057433021799,2.8624267578125,2.9155737418830783,2.6635198073061352
616,2.983917755049999,2.9172592163085938,2.9480793962616816,2.8240814208984375,2.8117743145511884,2.829862128138055
617,3.005704808080278,3.041487455368042,3.000907923372154,2.835479736328125,3.0081900268941943,2.7956330839448458
618,2.7433783434338888,2.784900426864624,2.863593803390041,2.8521728515625,2.808005966835381,2.7740385433094157
619,3.033899217172221,2.959798812866211,2.9779020581425684,2.8582763671875,2.906484611577694,2.793551985212842
620,3.1653335303028323,3.038405656814575,2.9802324401772204,2.832611083984375,2.9781361048558703,2.7924861909714314
621,2.909598431818333,2.9374163150787354,2.843160914587183,2.8515777587890625,2.9220425955407294,2.873715205337258
622,3.09583614015125,3.022636890411377,3.0150935414154083,2.876220703125,2.9942191905161892,2.850962978868984
623,2.957467170454167,2.8920984268188477,2.9370273053274367,2.8746337890625,2.83257342003525,2.877141025773501
624,2.9242628580675003,2.8991594314575195,2.8295507951801775,2.82952880859375,2.953398841546597,2.9438146446799105
625,2.632047236741875,2.8552627563476562,2.8558721922796217,2.85595703125,2.8710758750619148,3.0639283097378236
626,3.0625282613650002,2.970325231552124,2.989235794441777,2.8455047607421875,3.0116856126352363,2.8918229596033003
627,2.718753260100278,2.8243303298950195,2.813354298841331,2.863555908203125,2.8696269777348227,2.82874415616261
628,2.559162946969445,2.7758684158325195,2.804013841069051,2.876251220703125,2.6987576475927773,2.9354472375867826
629,2.9451490631305544,2.9617481231689453,3.0206720083562875,2.813232421875,3.035338706818222,2.9443980567216617
630,2.993140595959167,2.8951447010040283,2.864629883417399,2.861419677734375,2.8736838328071004,2.9712537410369113
631,3.0762563636374995,3.0901880264282227,3.11665433991474,2.8571319580078125,2.9720131258224485,2.9432268474328374
632,2.7977523131311104,2.713073968887329,2.8099877674943494,2.885040283203125,2.8493104514036207,2.6439343723175623
633,2.868438573232777,2.829123020172119,2.8371928934515203,2.8919677734375,2.769646118809175,2.757159677485717
634,2.8736678383836107,2.782822847366333,2.7311499746605294,2.861572265625,2.7413759010342815,2.7623877009626123
635,2.7538293484841665,2.8001708984375,2.801340774898055,2.864776611328125,2.83483973993399,2.6938991126321166
636,3.146891314395417,3.074295997619629,3.0770872519013106,2.8901824951171875,3.0924519758789026,2.957347117197529
637,2.774261397727083,2.8692002296447754,2.8276780627292912,2.893341064453125,2.8586594228657907,2.8272544705957943
638,2.9929210568175,2.9211275577545166,2.9048786443550574,2.856201171875,2.8317357187335084,3.0585293909846056
639,2.818932253787083,2.748610019683838,2.7877840617114504,2.843505859375,2.8381212208739073,2.8050452557484085
640,2.9994482575762498,2.991100788116455,2.9609521556624108,2.86627197265625,2.987817424995391,2.971077325303497
641,3.0840344545450002,2.954803705215454,2.9902077322863323,2.8751983642578125,2.895124304528136,2.9162243301667248
642,3.0430837992420834,3.020731210708618,3.000939086137036,2.9033203125,3.0761974317068974,2.89561711453572
643,3.204778238636667,3.064441442489624,3.037554255065878,2.893951416015625,3.026929826947465,2.955597689123564
644,3.0746478371216663,3.042848587036133,3.0943832294210085,2.8995361328125,3.0492570852356327,3.0352593543676525
645,3.0079471060604166,3.035797595977783,3.029295967802769,2.882781982421875,2.9510399925071424,2.91947519137607
646,2.9800850808072235,2.957048177719116,2.9540124776829093,2.9129180908203125,2.974146443139775,2.860851515697641
647,3.01455415909125,3.057533025741577,2.9842131663161973,2.92059326171875,3.006720322889257,2.8961999339945335
648,2.758398689393333,2.8133468627929688,2.830671237517727,2.88507080078125,2.9543799327805615,2.9308244505191396
649,2.7614538989908333,2.86926007270813,2.8799153784234677,2.87957763671875,2.889539097293303,3.009011449116662
650,2.6930897878783333,2.8403217792510986,2.8518342195637247,2.877349853515625,2.9590070909257262,2.9136466847832314
651,3.201655295454167,2.9579405784606934,2.9437222858103933,2.9031219482421875,2.9454686787949265,2.903410224722763
652,3.0089428295449983,2.9870147705078125,3.041276190291776,2.908294677734375,2.8923037653955146,2.9697615036820437
653,3.2464855959600003,3.015639066696167,3.0244837006065857,2.902740478515625,2.8622449529992675,2.8888178645691847
654,3.1749845909087493,3.061521291732788,3.0341453550585915,2.87445068359375,3.0952172741516253,2.90351346764497
655,3.0303871742425006,3.052356243133545,2.9341839570818955,2.840576171875,3.0627590299678173,2.8457507280086367
656,3.123567117424167,3.165720224380493,3.1710285843267125,2.8861541748046875,3.124220413479168,3.0045868917924894
657,3.068357560605417,2.8842201232910156,2.9442317467164747,2.900115966796875,2.990286349785024,2.893846842223907
658,2.9286468459597224,2.9391262531280518,2.9169091857394136,2.8729248046875,2.848364814726255,3.032490206592968
659,2.8337587954544445,2.72835111618042,2.720526870819016,2.854736328125,2.8403708895348037,2.8747564446166836
660,3.113605141414166,3.1129674911499023,3.171157215267164,2.88232421875,3.0969439351929555,2.9944709411872763
661,2.9300635050505566,2.9704136848449707,2.964164542330447,2.9241180419921875,2.9549801235526916,2.8716696556564765
662,2.9602299696972207,2.9613332748413086,2.9336309414910957,2.93206787109375,2.956102146907422,3.000907459853702
663,2.8837655101011124,2.9024887084960938,2.8794034942858624,2.873077392578125,2.9165631849645743,3.0023571154640876
664,2.9566671212122224,2.9347574710845947,2.8938224630734637,2.90887451171875,2.9863982468429144,2.9414954123767387
665,3.0721605277772217,3.1082425117492676,3.1934702589081345,2.914093017578125,3.159815327817866,2.971206026837271
666,2.849835247475,2.92434024810791,2.968346074323453,2.9002227783203125,2.959575323301891,2.972512569177585
667,2.8961089031301643,2.874026298522949,2.8681076117321633,2.86187744140625,2.8535332646587626,2.921539623920582
668,2.9398054747483333,2.849470376968384,2.8424643768734517,2.8592529296875,2.900724270033375,2.8713417101269236
669,2.776995964646112,2.9044108390808105,2.871907225363872,2.8712158203125,2.9350338669190066,3.0782101947206346
670,2.79249957954625,2.8229024410247803,2.8557406558944103,2.85595703125,2.865352147919774,3.12570239707716
