index,Value,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y,xgb_dart_x,xgb_dart_y
177,2.759996424,2.7196931839,2.73663234711,2.99142122269,3.00338959694,2.63220119476,2.9621796608,2.9732503891,2.89075636864,2.90487623215,2.86945867538
178,2.653368932,2.81165027618,2.81056141853,2.66371393204,2.6782541275,2.34315776825,2.61133170128,2.61492586136,2.66910004616,2.67461872101,2.70626592636
179,3.229515197,2.94154334068,2.97215437889,3.04862856865,3.05003023148,2.69970273972,3.06556940079,3.05057621002,3.0888671875,3.09746599197,3.03752350807
180,2.942394417,2.82870125771,2.83766293526,2.85000276566,2.86468648911,2.54672789574,2.87645101547,2.8787727356,2.92204546928,2.93169474602,2.90399909019
181,3.090007015,2.91591215134,2.92239928246,3.06271195412,3.07154965401,2.75777125359,3.09127664566,3.10251736641,3.07113981247,3.11148738861,3.05692458153
182,2.775762466,2.85824012756,2.86637926102,2.69944906235,2.70136976242,2.42165803909,2.7195558548,2.6983962059,2.75207257271,2.7457857132,2.75934457779
183,2.819118481,2.8630399704,2.86930465698,2.91055703163,2.86692428589,2.57169175148,2.8978703022,2.88901972771,2.87886500359,2.89122223854,2.88354611397
184,2.742963958,2.85646772385,2.84231090546,2.6711063385,2.76299142838,2.47026920319,2.76135611534,2.78836941719,2.78411912918,2.72641563416,2.73905801773
185,2.963629511,2.85326528549,2.84427881241,2.94936442375,2.9579834938,2.62475991249,2.94560575485,2.91003012657,2.92426323891,2.94658923149,2.94402194023
186,3.127391098,2.82325196266,2.87318253517,2.99110889435,3.03124475479,2.61625909805,2.94603323936,2.95980095863,2.95945882797,2.98209857941,2.96169734001
187,2.936085928,2.93818855286,2.96159267426,3.03253149986,3.03092026711,2.66398596764,2.99643826485,3.00994086266,3.00264811516,2.97296977043,3.01011419296
188,2.773995943,2.67040514946,2.68526220322,2.98978877068,3.01567077637,2.64982628822,3.00398921967,2.99253559113,3.05674147606,3.05278134346,3.05598974228
189,2.841722784,3.01654958725,3.0485727787,2.89403438568,2.88653469086,2.59948396683,2.91380000114,2.92749261856,2.84658050537,2.84285306931,2.84912157059
190,3.35342075,2.98789477348,2.98996090889,3.09588932991,3.1103618145,2.75617694855,3.10590362549,3.11149287224,3.14120030403,3.08628034592,3.12250328064
191,3.083786386,2.92351579666,2.9262714386,2.9817032814,2.98534965515,2.72573685646,3.04936265945,3.09261035919,2.935795784,2.95781731606,2.99152493477
192,3.011142049,3.04310131073,3.05890679359,2.84491872787,2.81358909607,2.57837319374,2.89899039268,2.89092063904,2.92738723755,2.91249680519,2.93452835083
193,3.168588307,2.89433217049,2.90180945396,3.01659107208,2.96770572662,2.66141963005,3.02580618858,3.03028512001,3.07824707031,3.04346036911,3.05774092674
194,2.721349542,2.75968933105,2.77951836586,2.6955499649,2.68433618546,2.406686306,2.70680451393,2.69490838051,2.68722510338,2.70407485962,2.71269893646
195,2.692865345,2.78947019577,2.80940055847,2.71700406075,2.72258162498,2.44725775719,2.55942630768,2.60224080086,2.6997294426,2.67492485046,2.65680885315
196,2.615166576,2.8132083416,2.82705378532,2.69580221176,2.67942881584,2.38297796249,2.68856024742,2.70471310616,2.69077467918,2.68714094162,2.70978093147
197,2.931800265,2.97535872459,2.97439980507,2.84501934052,2.83433651924,2.52653217316,2.84068775177,2.84068131447,2.88628983498,2.88166546822,2.87672805786
198,2.980213987,2.61114120483,2.62734818459,2.84049224854,2.78281211853,2.55894804001,2.90229701996,2.87444329262,2.95042419434,2.97980904579,2.95349860191
199,2.831496652,2.74946689606,2.70828080177,2.63737869263,2.63042521477,2.3905916214,2.67851161957,2.70446944237,2.73562192917,2.72697687149,2.70154714584
200,2.742549875,2.69528412819,2.71479582787,2.66960978508,2.67515587807,2.38526463509,2.71416378021,2.71837949753,2.77737665176,2.76781463623,2.78568387032
201,2.5787735,2.76406359673,2.72603750229,2.79831910133,2.76090931892,2.47036671638,2.76706504822,2.77978229523,2.76922225952,2.782351017,2.74171233177
202,2.749707674,2.67193198204,2.64545822144,2.68751168251,2.65030694008,2.41815519333,2.71538710594,2.72262835503,2.67669034004,2.70368790627,2.68230724335
203,2.62967518,2.80940055847,2.73947381973,2.57207942009,2.60001540184,2.34471702576,2.5807056427,2.59636878967,2.66252756119,2.6613984108,2.65552830696
204,2.598832048,2.67404818535,2.67629480362,2.6345076561,2.62319111824,2.40461349487,2.66708946228,2.67564034462,2.71790575981,2.72398090363,2.63334083557
205,2.357419801,2.70395278931,2.65068268776,2.77661323547,2.75340199471,2.4894618988,2.79166054726,2.74928736687,2.70524954796,2.74094867706,2.71153998375
206,2.572338515,2.80009555817,2.72643113136,2.70096564293,2.71333026886,2.44756746292,2.72415041924,2.73833322525,2.69566226006,2.70001173019,2.65846705437
207,2.687268466,2.66045403481,2.58659529686,2.68321442604,2.69250559807,2.4024553299,2.67209839821,2.67309331894,2.67836666107,2.65714931488,2.67630457878
208,2.629165981,2.66035819054,2.66615557671,2.68947887421,2.65440583229,2.37587070465,2.68470311165,2.67336463928,2.67679262161,2.68264174461,2.69198226929
209,2.958736015,2.9858353138,2.96045875549,2.89447379112,2.87608242035,2.5024061203,2.81123971939,2.79685211182,2.81468963623,2.83236932755,2.88260006905
210,2.967283003,2.78999257088,2.7888007164,2.89806365967,2.88349914551,2.47736859322,2.76918840408,2.80450963974,2.72069549561,2.75988125801,2.74537205696
211,2.643035222,2.78242397308,2.78436803818,2.74631047249,2.77587032318,2.33286428452,2.63886666298,2.68067264557,2.59131169319,2.61912536621,2.65585136414
212,3.019429386,2.84305977821,2.84902572632,2.67475557327,2.68962407112,2.42115330696,2.71636509895,2.7000644207,2.72365355492,2.732681036,2.69969344139
213,3.040403152,2.89669203758,2.90277647972,3.05119228363,3.0278813839,2.69413471222,3.02311015129,3.04188203812,2.9140048027,2.89707112312,2.91210341454
214,2.87173472,2.76001143456,2.78219747543,2.7836356163,2.76973152161,2.38198709488,2.66717815399,2.67976760864,2.6913626194,2.67609715462,2.69650864601
215,2.561943068,2.76146960258,2.80341482162,2.78058958054,2.7610669136,2.43065261841,2.72701239586,2.67252731323,2.70613288879,2.69412136078,2.72069430351
216,2.976135439,2.92196631432,2.91224694252,3.06144762039,3.05866765976,2.7108168602,3.0060608387,3.00337171555,3.03332495689,3.04298520088,3.02168083191
217,2.514249462,2.81288456917,2.79421448708,2.67719531059,2.66087532043,2.35012722015,2.66865038872,2.69137835503,2.70105910301,2.71024370193,2.70847272873
218,3.01917636,2.70756554604,2.72254371643,3.00141811371,3.01993489265,2.62950801849,2.96551656723,2.9791021347,3.01815009117,3.02341985703,3.04375886917
219,2.690453077,2.75266623497,2.81829214096,2.98002958298,2.87760186195,2.43116164207,2.72630214691,2.74787378311,2.78747677803,2.78502750397,2.76211595535
220,2.822620932,2.76960706711,2.78312754631,2.79563260078,2.80267548561,2.45873832703,2.767993927,2.78245735168,2.80988907814,2.82326483727,2.80902075768
221,2.684921148,2.64269709587,2.68031024933,2.73350262642,2.73544692993,2.53591132164,2.80069637299,2.80536484718,2.83598804474,2.78371906281,2.84363889694
222,2.676292513,2.74863171577,2.76251864433,2.77064490318,2.78701639175,2.47931051254,2.80203700066,2.8215482235,2.83468770981,2.84582233429,2.84912157059
223,3.070934639,2.9032227993,2.91097688675,2.93515729904,2.93585181236,2.62335705757,2.97125601768,2.97012329102,2.973133564,2.97724795341,2.98171830177
224,2.981764985,2.72312688828,2.72259759903,2.96357131004,2.985070467,2.67454457283,3.02267837524,3.02793979645,3.00095868111,3.02513551712,3.04045367241
225,3.082238087,2.96522688866,2.94801163673,2.87640810013,2.8668282032,2.52097201347,2.86202001572,2.8335211277,2.86219644547,2.88097763062,2.87830996513
226,2.613698854,2.85929942131,2.84989261627,2.65948748589,2.61045360565,2.30948066711,2.58531308174,2.61612176895,2.58293628693,2.60843348503,2.61257076263
227,2.686328583,2.91604351997,2.90977931023,2.76150131226,2.73612785339,2.44514942169,2.73378038406,2.73167562485,2.70663762093,2.70458054543,2.71681380272
228,2.769121068,2.64161849022,2.62379050255,2.67357993126,2.68377017975,2.26997375488,2.55271983147,2.53643965721,2.62704968452,2.60473847389,2.64262056351
229,2.38594039,2.69709062576,2.66536307335,2.52525186539,2.52749800682,2.23333406448,2.47864103317,2.48484659195,2.53416466713,2.50697541237,2.54290485382
230,2.536356875,2.66176605225,2.63235998154,2.65850520134,2.58972644806,2.32104587555,2.62296152115,2.57166719437,2.64400053024,2.60185432434,2.60278511047
231,2.837624732,2.7723839283,2.78527545929,3.02136683464,3.04070711136,2.71873641014,3.01960706711,3.02575302124,2.8462395668,2.89317584038,2.88651227951
232,2.524959073,2.74409222603,2.76393151283,2.84594988823,2.83552885056,2.53857779503,2.87451100349,2.87048816681,2.77756595612,2.75917673111,2.78622245789
233,2.516241556,2.83602237701,2.84997034073,2.63119626045,2.66809916496,2.39959049225,2.67814493179,2.67665290833,2.69491457939,2.6987092495,2.70020532608
234,3.126440697,2.80668950081,2.79910230637,2.96070194244,2.93187189102,2.62057423592,2.93963050842,2.99042630196,2.93865561485,2.9710214138,2.82228922844
235,2.834022462,2.73451638222,2.76145553589,2.71213531494,2.68987321854,2.42103481293,2.7622628212,2.78584480286,2.71677589417,2.70512580872,2.66655039787
236,3.004899826,2.92582941055,2.93064546585,3.00041294098,2.97944140434,2.66821146011,3.02666544914,3.03658890724,2.92209887505,2.97158741951,2.97159719467
237,2.724268179,2.84608387947,2.84401106834,2.8111243248,2.72776412964,2.47082948685,2.75732851028,2.75971317291,2.75737643242,2.74620866776,2.77303218842
238,2.832889035,2.92314195633,2.9081902504,2.71447563171,2.74368405342,2.44214773178,2.7211163044,2.74211621284,2.77301764488,2.78970217705,2.79596614838
239,2.831951083,2.67847466469,2.68986010551,2.79427194595,2.81188464165,2.53143692017,2.83935523033,2.83678817749,2.9043264389,2.91109991074,2.90442466736
240,2.654602326,2.78963255882,2.77092599869,2.73877668381,2.69372749329,2.40706920624,2.71534442902,2.70363330841,2.70904064178,2.69697070122,2.69186615944
241,3.135778944,2.6320734024,2.64981603622,2.74906015396,2.72800683975,2.4867875576,2.81064248085,2.79969143867,2.84946370125,2.85861325264,2.88389253616
242,2.639920023,2.7180378437,2.70781850815,2.82374548912,2.84377932549,2.44844341278,2.79356384277,2.76293635368,2.72047543526,2.68441796303,2.64935922623
243,2.47224117,2.68136000633,2.69695711136,2.61028456688,2.67628502846,2.29764008522,2.50171995163,2.50027394295,2.52019381523,2.49505400658,2.48239994049
244,2.469163064,2.64785170555,2.63518452644,2.74885606766,2.74778747559,2.39270853996,2.50825977325,2.52159118652,2.55327010155,2.49413442612,2.48080515862
245,2.29618389,2.57405543327,2.57662963867,2.54163002968,2.54343152046,2.24983143806,2.41249656677,2.4356110096,2.4051618576,2.40167713165,2.44335794449
246,2.458598314,2.58504533768,2.61074781418,2.62614297867,2.65862035751,2.35259461403,2.50871658325,2.4857544899,2.55262064934,2.55907678604,2.49195170403
247,2.701673356,2.692497015,2.67082762718,2.79404497147,2.78522253036,2.42810511589,2.72105193138,2.72864031792,2.69282650948,2.68548154831,2.64048147202
248,2.468450205,2.65629053116,2.67551994324,2.62683916092,2.66708707809,2.27096319199,2.51867604256,2.4852848053,2.49256682396,2.50666284561,2.47904682159
249,2.524142655,2.61503720284,2.61099267006,2.60121321678,2.6136868,2.32268238068,2.63477110863,2.63097882271,2.69574022293,2.54198908806,2.51983523369
250,2.57599297,2.52030491829,2.5447845459,2.51127934456,2.56605958939,2.2624771595,2.58616805077,2.6054546833,2.5588350296,2.56847548485,2.58477520943
251,2.53784975,2.56795716286,2.58925271034,2.52062511444,2.53333091736,2.26003456116,2.56397438049,2.55865073204,2.54400324821,2.51635885239,2.55699253082
252,2.50655467,2.56537818909,2.56967115402,2.54005861282,2.52258276939,2.26402378082,2.54787969589,2.55481076241,2.55973863602,2.58575510979,2.62461256981
253,2.941386455,2.66651177406,2.62181735039,2.59523510933,2.60155272484,2.37354230881,2.70979452133,2.71469545364,2.66869091988,2.64723062515,2.65047740936
254,2.850796258,2.73810148239,2.76714611053,2.70881152153,2.70788598061,2.41936779022,2.74826073647,2.71567225456,2.73749470711,2.75129699707,2.74547815323
255,2.771272807,2.71459555626,2.75094509125,2.85294222832,2.85239005089,2.57761001587,2.88060355186,2.88500285149,2.83459424973,2.81611847878,2.85785746574
256,2.760341973,2.59898614883,2.58541202545,2.6961722374,2.70929765701,2.4166970253,2.74468517303,2.75828719139,2.79061388969,2.80485010147,2.76163387299
257,2.854402593,2.81010484695,2.77207279205,2.87485718727,2.85807943344,2.54047966003,2.73374128342,2.78001713753,2.75713801384,2.74439764023,2.78004193306
258,2.643564111,2.7488181591,2.7678258419,2.69015598297,2.69759941101,2.40202569962,2.71900391579,2.69584822655,2.73176240921,2.73157644272,2.78005623817
259,2.485312184,2.61439490318,2.60933279991,2.56633710861,2.5912194252,2.32846355438,2.6352956295,2.64662241936,2.63856363297,2.63530635834,2.65751838684
260,2.623553576,2.51902341843,2.50240039825,2.54422068596,2.54785919189,2.32634496689,2.55507397652,2.55932044983,2.61048579216,2.63055062294,2.63717246056
261,2.453483985,2.64923977852,2.66595697403,2.61256551743,2.66401839256,2.35257101059,2.64392185211,2.61722302437,2.6456618309,2.63820433617,2.65089058876
262,2.49376917,2.6577372551,2.71421670914,2.62351536751,2.63954639435,2.35388946533,2.59201407433,2.59677815437,2.66362094879,2.67186307907,2.64997696877
263,2.531765269,2.57736754417,2.61010551453,2.67560791969,2.69306087494,2.42543053627,2.67104887962,2.68011784554,2.63772940636,2.63572502136,2.60703063011
264,2.569353841,2.65892362595,2.67987346649,2.66238999367,2.7009036541,2.40626549721,2.63252568245,2.66168785095,2.67273855209,2.66834068298,2.67235684395
265,2.46729667,2.64223742485,2.64502716064,2.6241645813,2.60306429863,2.3389749527,2.57076978683,2.57979726791,2.59907364845,2.60816216469,2.61552047729
266,2.745617398,2.68214964867,2.71336102486,2.69402956963,2.74651479721,2.44005632401,2.75074028969,2.75772547722,2.69945216179,2.71085786819,2.69731473923
267,2.860913379,2.74424099922,2.72865748405,2.75054597855,2.7613530159,2.46874952316,2.78928422928,2.81412196159,2.81227517128,2.78431677818,2.76635241508
268,2.692888261,2.79515576363,2.78953647614,2.6864323616,2.68367242813,2.42109537125,2.72650766373,2.70675444603,2.74547386169,2.71976733208,2.71336531639
269,2.822822178,2.77518391609,2.78873205185,2.67955183983,2.68548536301,2.43216586113,2.70358300209,2.73383498192,2.75932121277,2.76281046867,2.77564477921
270,2.612751694,2.71446561813,2.71960902214,2.53781342506,2.59336137772,2.26300978661,2.51913452148,2.5085747242,2.54514074326,2.54583835602,2.64744305611
271,2.49336396,2.6388437748,2.6518034935,2.59242963791,2.66001749039,2.30027484894,2.5767390728,2.56743955612,2.63873314857,2.61763978004,2.66776537895
272,2.783918028,2.78235983849,2.78544688225,2.8472340107,2.91673088074,2.54217386246,2.82439446449,2.86046648026,2.69408869743,2.69131684303,2.67892432213
273,2.55813075,2.75682759285,2.76181530952,2.65427565575,2.64313459396,2.39919662476,2.7258810997,2.66317200661,2.62114524841,2.58899950981,2.59348511696
274,2.644948659,2.70609593391,2.69780302048,2.77898955345,2.75824117661,2.35939621925,2.61498856544,2.64002609253,2.60393738747,2.60191750526,2.59120726585
275,2.48667083,2.62226843834,2.60911488533,2.62996387482,2.6745634079,2.37950730324,2.64189291,2.65023326874,2.63326978683,2.62113881111,2.62302541733
276,2.603230689,2.62758588791,2.64216470718,2.54965496063,2.57126283646,2.27502632141,2.5410721302,2.56746244431,2.53385305405,2.55657458305,2.5064470768
277,2.553154519,2.5807762146,2.55894255638,2.55684995651,2.58108329773,2.25839757919,2.56470108032,2.57522916794,2.55153918266,2.59776902199,2.52919912338
278,2.615341871,2.59514927864,2.58222341537,2.60713410378,2.58815550804,2.32909393311,2.6141242981,2.61739587784,2.58561372757,2.56352877617,2.54194092751
279,2.746890678,2.8992087841,2.90328598022,2.8058514595,2.72415328026,2.3360748291,2.59041047096,2.57979178429,2.57356929779,2.5767159462,2.55123615265
280,3.014583129,2.82109498978,2.81142497063,2.94729804993,2.94449257851,2.50322008133,2.77941155434,2.79417824745,2.75657510757,2.77818322182,2.77205967903
281,2.451660417,2.72368788719,2.70442342758,2.49116039276,2.53558397293,2.25831103325,2.55560564995,2.57637071609,2.57693457603,2.61919999123,2.60441422462
282,2.56356248,2.67416381836,2.65756106377,2.65926408768,2.67395615578,2.35763597488,2.7068772316,2.69647431374,2.62764620781,2.62797427177,2.64518260956
283,2.578598856,2.75751447678,2.748503685,2.68975424767,2.69585895538,2.42586565018,2.71086072922,2.72785353661,2.64059972763,2.66974544525,2.69130539894
284,2.815024458,2.79217171669,2.78231883049,2.75980710983,2.76108145714,2.45646095276,2.77783179283,2.77390527725,2.77137231827,2.78019809723,2.70120453835
285,2.637490269,2.78622698784,2.77592945099,2.71378588676,2.7105820179,2.42837572098,2.74364328384,2.72745299339,2.72463464737,2.73435807228,2.70770907402
286,2.936890557,2.72253084183,2.7097260952,2.80755066872,2.78376936913,2.46909141541,2.81155872345,2.81997394562,2.86034297943,2.86464595795,2.83552241325
287,2.68862328,2.76433873177,2.79841399193,2.82182693481,2.81202292442,2.5016849041,2.79613304138,2.79532432556,2.74831032753,2.70638728142,2.70817494392
288,2.553441307,2.69364690781,2.70150566101,2.58632946014,2.61192679405,2.36186504364,2.62225556374,2.62372255325,2.67607164383,2.69685339928,2.67339730263
289,2.550327038,2.72410225868,2.73584342003,2.75031423569,2.74094939232,2.51980614662,2.74133110046,2.72749042511,2.71916341782,2.71544647217,2.69236779213
290,2.749089492,2.70449829102,2.67384409904,2.63318324089,2.66747951508,2.43643140793,2.67401146889,2.6694252491,2.72594189644,2.72099375725,2.76122403145
291,2.648791057,2.63125872612,2.68107628822,2.6814262867,2.68933486938,2.38554048538,2.72829461098,2.730499506,2.76150631905,2.71701860428,2.71972322464
292,2.472396917,2.7825152874,2.82610225677,2.64525818825,2.6748149395,2.42035937309,2.75166034698,2.76767301559,2.76338171959,2.78452754021,2.79504513741
293,2.816536303,2.81837677956,2.78768563271,2.75481748581,2.76097249985,2.46275734901,2.76222753525,2.77826237679,2.77736020088,2.79253602028,2.79298067093
294,2.816536303,2.81560492516,2.85785722733,2.84752559662,2.85494422913,2.53904128075,2.84465432167,2.84840321541,2.82920837402,2.82997727394,2.83049273491
295,2.526609985,2.52880573273,2.53595590591,2.536226511,2.52287650108,2.24249696732,2.50588726997,2.51389312744,2.50545430183,2.51742935181,2.51200652122
296,2.526609985,2.52499961853,2.57934188843,2.58367466927,2.603495121,2.31749105453,2.57753920555,2.56423807144,2.5815911293,2.56354522705,2.57402062416
297,2.933877606,2.90721678734,2.88631153107,2.87833070755,2.87950706482,2.56872797012,2.89570951462,2.8875515461,2.87800836563,2.89369463921,2.89509153366
298,2.933877606,2.90117168427,2.90201306343,2.98765063286,2.98394823074,2.64633727074,2.98919796944,2.97145962715,2.95958185196,2.95524048805,2.95881962776
299,2.681711898,2.71105098724,2.74540090561,2.50415849686,2.52759718895,2.26330566406,2.51367521286,2.53551721573,2.57928681374,2.56642007828,2.51248311996
300,2.576779152,2.75318646431,2.76502180099,2.6472568512,2.64119362831,2.36693811417,2.66450858116,2.66818332672,2.60684585571,2.58973383904,2.57454967499
301,2.47738628,2.6819589138,2.71595358849,2.57579278946,2.6033847332,2.33834433556,2.63494896889,2.68473529816,2.69174408913,2.71105837822,2.67032146454
302,2.419965015,2.74987363815,2.76178812981,2.71608042717,2.71855950356,2.45490884781,2.7824382782,2.80502223969,2.62657094002,2.66824960709,2.63358426094
303,2.662665682,2.82620191574,2.82653164864,2.66846013069,2.7030274868,2.42602396011,2.73162317276,2.71417188644,2.64650964737,2.67494606972,2.65619397163
304,2.744171212,2.78173732758,2.78728628159,2.75915789604,2.80262541771,2.46272706985,2.74664759636,2.75741744041,2.74819779396,2.779504776,2.7715780735
305,2.491312761,2.76931619644,2.78713345528,2.64286398888,2.6136431694,2.34968233109,2.66191959381,2.67702794075,2.65647697449,2.67772054672,2.68999028206
306,2.576756742,2.7332777977,2.77814483643,2.6407854557,2.66518497467,2.37878227234,2.69119906425,2.67755794525,2.67654800415,2.67092132568,2.6052210331
307,3.07970701,2.81889462471,2.83045434952,2.84113621712,2.84138822556,2.5118792057,2.82946848869,2.85452342033,2.79603981972,2.77625441551,2.76116323471
308,2.687174487,2.6621530056,2.66954803467,2.58755087852,2.62793207169,2.33457159996,2.55312895775,2.57419323921,2.62890958786,2.67012310028,2.58924984932
309,2.922610106,2.85253000259,2.87268471718,2.90767192841,2.89342451096,2.59225893021,2.91723418236,2.87772679329,2.87760925293,2.87484669685,2.88624715805
310,2.922131443,2.67156100273,2.65785956383,2.8022851944,2.78249931335,2.50362420082,2.83231115341,2.81894540787,2.84091830254,2.83139467239,2.85644817352
311,2.639938268,2.71555089951,2.73647499084,2.70027685165,2.73962020874,2.42418241501,2.75983476639,2.744181633,2.78150653839,2.75802731514,2.7475912571
312,2.718709702,2.70030260086,2.69342684746,2.71923899651,2.72457456589,2.42848801613,2.76010131836,2.7558259964,2.7457306385,2.74047732353,2.73671126366
313,2.854697725,2.73138165474,2.78228497505,2.88889670372,2.90160107613,2.62697768211,2.96727252007,2.95543909073,2.96020197868,2.9770116806,2.89626097679
314,2.991576205,2.68091630936,2.72095656395,2.72293543816,2.76845788956,2.42157506943,2.76675891876,2.74630618095,2.76869416237,2.77975106239,2.78218746185
315,2.693697265,2.69466733932,2.7014605999,2.7581474781,2.7884888649,2.48014235497,2.80642867088,2.7786283493,2.75716972351,2.75884366035,2.73256540298
316,2.668269962,2.72719526291,2.74424004555,2.69488525391,2.74517059326,2.42369365692,2.75134921074,2.75638699532,2.72932696342,2.70620441437,2.69434928894
317,2.617128163,2.78463244438,2.81898999214,2.77455997467,2.80167627335,2.48076629639,2.78258800507,2.77897453308,2.69930195808,2.71685194969,2.73289561272
318,2.84725914,2.77319216728,2.74238705635,2.71192550659,2.7503888607,2.42644071579,2.74893093109,2.75843191147,2.75323486328,2.75480818748,2.75437140465
319,2.791144424,2.72483062744,2.74347639084,2.74322485924,2.74141049385,2.43933796883,2.76553344727,2.74011421204,2.72487878799,2.7325553894,2.68285107613
320,2.655960318,2.75721287727,2.75443458557,2.70523309708,2.61981296539,2.34412789345,2.61920571327,2.6731801033,2.66872239113,2.70164179802,2.6663005352
321,2.799081699,2.83251023293,2.82999539375,2.77051305771,2.74926352501,2.42741727829,2.71105670929,2.68964624405,2.67882418633,2.71848654747,2.6836848259
322,2.798481109,2.66028761864,2.65292549133,2.82782959938,2.8732175827,2.50072360039,2.88590741158,2.84950971603,2.8253428936,2.82505869865,2.813539505
323,2.790042098,2.65148663521,2.62350869179,2.92696356773,2.92019867897,2.62423920631,2.9337644577,2.94345855713,2.9758310318,2.995626688,2.99401926994
324,2.650770705,2.75708246231,2.78409981728,2.74297070503,2.71816587448,2.43887996674,2.71165657043,2.74097752571,2.74557232857,2.77070569992,2.72054338455
325,2.514556255,2.79569888115,2.77675390244,2.68684267998,2.68446803093,2.39409947395,2.71971464157,2.73050832748,2.72155594826,2.72173476219,2.71861362457
326,2.651692409,2.70617866516,2.7151992321,2.66651415825,2.73141717911,2.45354652405,2.7513217926,2.71992945671,2.70444202423,2.69374513626,2.71187067032
327,2.849412655,2.78068327904,2.81625032425,2.76067090034,2.77778935432,2.45880389214,2.76296162605,2.75572395325,2.77629113197,2.71000432968,2.75472998619
328,2.738566557,2.72127962112,2.71623706818,2.71976709366,2.73557424545,2.43995952606,2.71480345726,2.71889257431,2.74269771576,2.76727819443,2.75682282448
329,2.705621943,2.77325439453,2.76105046272,2.73850226402,2.73296713829,2.43668985367,2.73601126671,2.70153307915,2.65360546112,2.6672399044,2.67807364464
330,2.920682947,2.55815029144,2.55727887154,2.6841108799,2.69046282768,2.37612986565,2.74237346649,2.74809575081,2.70230102539,2.76057934761,2.76894021034
331,2.670264652,2.63645768166,2.68878126144,2.55844211578,2.59649515152,2.32212924957,2.61366033554,2.65910792351,2.64302921295,2.64594101906,2.64291548729
332,2.520464193,2.75774240494,2.75998139381,2.79147005081,2.79411268234,2.49512195587,2.78873753548,2.79342532158,2.7798063755,2.75097417831,2.77035951614
333,2.811171614,2.78336858749,2.74475717545,2.7262263298,2.70027256012,2.41576623917,2.74080443382,2.72293305397,2.76045846939,2.74632549286,2.76758718491
334,2.732489326,2.67664837837,2.65910744667,2.65037107468,2.67805814743,2.44079446793,2.71826410294,2.72153162956,2.77342176437,2.7889020443,2.77218604088
335,2.413039909,2.78652143478,2.76303768158,2.64715385437,2.41986012459,2.23033881187,2.50411868095,2.49157476425,2.46791028976,2.43722295761,2.4662027359
336,2.811028568,2.63029360771,2.61615729332,2.74031496048,2.7461438179,2.48735141754,2.82041954994,2.8339214325,2.83217692375,2.7397403717,2.70896148682
337,2.528241723,2.79648756981,2.78693532944,2.69114756584,2.71062493324,2.4157075882,2.69491219521,2.69433689117,2.7007484436,2.69471073151,2.70002627373
338,2.921766,2.68126940727,2.66043281555,2.76498150826,2.76094484329,2.48737812042,2.81237053871,2.77608108521,2.82087659836,2.8271458149,2.82446265221
339,2.656007161,2.7167532444,2.73627376556,2.74114108086,2.69021868706,2.3890068531,2.71213841438,2.69053053856,2.71533918381,2.69826221466,2.73685312271
340,2.950233746,2.73062491417,2.71614909172,2.94682335854,2.96748304367,2.62193894386,2.92995595932,2.93584823608,2.9504005909,2.93514943123,2.92845463753
341,3.017102,2.70439529419,2.6965482235,2.89517116547,2.90662837029,2.57200694084,2.91168618202,2.88057017326,2.84324765205,2.85358977318,2.82848882675
342,2.639642314,2.72163891792,2.71656179428,2.72637414932,2.72244286537,2.4357790947,2.77390313148,2.7194545269,2.74155020714,2.74020552635,2.77447795868
343,2.427929627,2.65106058121,2.66266155243,2.6826004982,2.67333626747,2.389731884,2.70703411102,2.70787072182,2.73283004761,2.74435734749,2.73651242256
344,2.510633208,2.6329627037,2.65900802612,2.62282776833,2.64445233345,2.33492183685,2.59407830238,2.58992242813,2.6084625721,2.59923148155,2.57516241074
345,2.791738485,2.58595180511,2.61531710625,2.67378139496,2.6492369175,2.39802885056,2.72270679474,2.71754288673,2.77956295013,2.77915167809,2.66225528717
346,2.536575189,2.74953746796,2.7286529541,2.71141171455,2.72703576088,2.437104702,2.71326494217,2.74826431274,2.7364449501,2.76057720184,2.74820518494
347,2.715058504,2.71055006981,2.74835467339,2.72308063507,2.71532797813,2.41482019424,2.73533034325,2.71994709969,2.68053388596,2.70455121994,2.70953345299
348,2.746092731,2.66035318375,2.67591261864,2.75636816025,2.77536725998,2.47569155693,2.77772641182,2.77640938759,2.80942726135,2.79749917984,2.76667904854
349,2.677818652,2.71053552628,2.73037075996,2.80390334129,2.74072599411,2.48606920242,2.75214242935,2.77704405785,2.8032104969,2.77244567871,2.78795337677
350,3.037642951,2.66781330109,2.72575592995,2.82907056808,2.88003325462,2.5702111721,2.88625359535,2.86460709572,2.88124203682,2.86771678925,2.87539601326
351,2.644677186,2.67729640007,2.68443059921,2.60747241974,2.60601472855,2.35132074356,2.63104319572,2.63191628456,2.5761218071,2.59068202972,2.57511377335
352,2.792201269,2.54534697533,2.53323316574,2.89792633057,2.93021345139,2.56304526329,2.98380064964,2.99617171288,2.9931602478,2.98630738258,2.97481155396
353,2.744722598,2.92410373688,2.93287014961,2.81019878387,2.82441687584,2.489402771,2.78858828545,2.77444553375,2.74118638039,2.69981813431,2.71475505829
354,2.601928625,2.62575268745,2.60950803757,2.48333454132,2.59769630432,2.30589866638,2.60206913948,2.62176370621,2.63652014732,2.6425178051,2.63970756531
