index,Value,Random Forest,xgb_dart,Ridge,Lasso,GBDT
420,2.5205224166666658,2.743908894002704,2.808072328567505,2.8876953125,2.9886671607109836,2.8022889441298
421,2.8710665303020826,2.814764925808043,2.8573760986328125,2.8974609375,2.9064433480188705,2.798810349223412
422,3.1901213409087497,2.9721640817059445,3.0510218143463135,2.953125,2.8304820719234294,2.9800619057579736
423,2.7979702424245843,2.8251845968953084,2.833153247833252,2.9189453125,2.7483447577578244,2.775117522971237
424,2.779368295454374,2.8257524327008716,2.8435215950012207,2.7762451171875,2.7578392769654068,2.775378004158663
425,2.8511539318181263,2.8609482183915147,2.8635621070861816,2.8828125,2.9191741254132904,2.891514399785363
426,3.353639291667084,3.175956721633158,3.154092788696289,3.0166015625,2.8363865717757264,3.1897663512822354
427,3.353639291667084,3.1856546157513024,3.2436580657958984,3.0380859375,2.8280985809165204,3.295118121942116
428,2.934425571969584,2.892668428012988,2.875746965408325,2.826171875,2.9238140401118646,2.8905887541365463
429,2.934425571969584,2.8267398580921417,2.9397552013397217,2.9320068359375,2.888744427844961,2.859800433731147
430,2.700038464015417,2.800501513079229,2.717801809310913,2.70947265625,2.702751376913862,2.7713696388235434
431,2.8712404545447923,3.1222862646114433,2.9625837802886963,2.7236328125,2.88610513633646,3.0999003796010713
432,2.8334246988633334,2.8172879250783316,2.812730073928833,2.7236328125,2.8359993856529595,2.8149598657701693
433,2.944900195834292,3.062388708955681,2.980137825012207,2.67041015625,2.82073444433118,2.8887767785135328
434,2.9112718484852085,2.8389323350557794,2.848910331726074,2.8074951171875,2.859226301360321,2.8596619608973723
435,2.6977099375000013,2.7670534758576086,2.77068829536438,2.9013671875,2.783269218565063,2.7953789620693414
436,2.8579737840900004,2.7736913711823368,2.796373128890991,2.8359375,2.817799028591677,2.770673046109011
437,2.908739010606,2.9709783600848807,2.856954336166382,2.7021484375,2.815669485665046,2.8709093273597124
438,2.765654909090556,2.6970061173615028,2.7053678035736084,2.740234375,2.8166680965310182,2.758102898421699
439,2.8565770934341668,2.9061102905770633,2.871896982192993,2.7694091796875,2.9179096491505163,3.0080548973565975
440,2.5367798143945834,2.8127959986706785,2.7325963973999023,2.765625,2.701009501117038,2.7292413396252653
441,3.0714249128787503,2.975424249322745,2.9809186458587646,2.873046875,2.8320516679856835,2.9194598321426852
442,3.305119875,3.0418113651083307,3.1083662509918213,2.9716796875,2.96459221692471,3.2636629320740664
443,3.04554245454625,2.8323555535748173,2.8805272579193115,2.87353515625,2.8030579251071397,2.856105349852068
444,2.8668407803025,2.8018485225885623,2.8691251277923584,2.8739013671875,2.7850263315304726,2.8999074397363755
445,2.9221965719687497,2.916889928431022,2.9614980220794678,2.85498046875,2.7997622214433657,2.888149290144561
446,2.7554371666662503,2.7818503850316647,2.8534021377563477,2.9033203125,2.8681967283880176,2.894592065821566
447,3.2134556666662517,2.9675201975232235,3.0635173320770264,2.9794921875,2.9658077176078264,3.126412560794228
448,2.961716594697083,2.8697370533175244,2.834228515625,2.86328125,2.8137908953337294,2.830826062302712
449,3.205263837121666,2.9564469397957245,3.077786922454834,2.8348388671875,2.8715474787552187,3.0786624992901905
450,2.4046029571968743,2.730801141540431,2.645160675048828,2.75341796875,2.7802526079029803,2.6218798962301446
451,2.769913693180833,2.8557718396474714,2.7864041328430176,2.7666015625,2.7689847091473183,2.832758275917969
452,2.7567236553041674,2.843809011317472,2.884942054748535,2.7216796875,2.8734711998134976,2.8479032834678972
453,2.876651962121666,2.929285540237459,2.798290252685547,2.71044921875,2.7937330887663334,2.828962744101861
454,2.5458145189391668,2.713992264169814,2.660284996032715,20.3309326171875,2.6461939734865103,2.6504842695290884
455,2.794155,2.9371912843189696,2.9572532176971436,2.78125,2.773379574874657,2.9054798030764504
456,2.753673837121249,2.7303151227299605,2.7316715717315674,2.8974609375,2.8387338421161763,2.7135552445679845
457,2.580586496212916,2.619224064652361,2.6110575199127197,2.783203125,2.688768709766252,2.6732950790641676
458,3.0142012803036105,2.9354602534265877,2.923543930053711,2.98876953125,2.9352357582676882,2.9103747601866607
459,2.7833541388886114,2.807111790336605,2.867790460586548,2.9427490234375,2.8470389969181387,2.846981095509084
460,3.1425474520200014,2.9569508732990335,2.977156162261963,2.875,2.843201237446877,2.9814408240619943
461,2.919967611743666,2.988308526151808,3.0720839500427246,2.8994140625,2.844400738565727,3.052284211536815
462,2.989936401514583,2.876779150171862,2.816614866256714,2.900390625,2.7450677810926063,2.8591159322409343
463,2.7883351439399995,2.8557933780107616,2.894361734390259,3.087890625,3.025063388846199,2.8765935774187126
464,3.096972156565,3.0576712737692553,3.0172224044799805,2.8699951171875,2.9064535387901342,3.1557132304906523
465,2.8570248535352776,2.826559506473835,2.8744051456451416,2.984375,2.972506252045149,2.8334244103022863
466,2.773399805556389,2.832161638678143,2.8599038124084473,3.0146484375,2.8125649738267264,2.833231422689322
467,2.750609893938333,2.87566305519091,2.792711019515991,2.7919921875,2.761796623746364,2.808387499965927
468,2.7863670681812502,2.847288064522944,2.845268726348877,2.62548828125,2.8493776526292156,2.9515403108844254
469,2.82887276894,2.6529514004719803,2.7519373893737793,2.8446044921875,2.8664828273224847,2.6342436138001304
470,2.811349795454166,2.963316318963419,2.9151771068573,2.76611328125,2.8792060833538704,2.8226997930466413
471,2.5712548257574994,2.7572210149429357,2.7338707447052,2.6982421875,2.761984481503393,2.679135275118355
472,2.8397837083341666,2.7158389421649938,2.8337011337280273,2.8193359375,2.7963317161067645,2.7835865218654856
473,2.848514276515833,2.9356825768997403,2.906989336013794,2.95751953125,2.8368167047224233,2.89732796610013
474,2.855452022727083,2.8761595376816915,2.848330497741699,2.9881591796875,2.7761821519982153,2.829274302648154
475,2.9180817045445844,2.816488498402305,2.789881944656372,2.904296875,2.7236884177578364,2.7435326405766087
476,2.787686075757084,2.894297543438106,2.8524742126464844,2.9345703125,2.7992408122234456,2.8717086722169833
477,2.750927011364168,2.820151213440584,2.884695529937744,2.8544921875,2.9036691433498367,2.8946901264782476
478,2.9073547348479165,2.829072292013136,2.8714776039123535,2.947265625,2.911576055585361,2.9050906681491155
479,2.7224765946977083,2.7894277221384796,2.7607333660125732,2.8460693359375,2.901426272593381,2.7749520522231705
480,2.683536670454166,2.8762160452570487,2.8907721042633057,3.03564453125,2.8902549330544165,2.8913608770395616
481,2.93052868939375,2.7630522217065,2.8554766178131104,2.8466796875,2.8847233953740434,2.796305383643227
482,2.6958683106061105,2.8635631074893415,2.802304267883301,2.9248046875,2.7455825132786384,2.8278510083270825
483,2.8512445277777783,2.7735430313356244,2.868662118911743,3.04638671875,2.8523073186036108,2.8677521577076748
484,3.045129303030277,2.9544655922844845,3.005490303039551,2.8988037109375,2.837250817146298,2.908284583090141
485,2.9225200530312496,2.8984316838864124,2.9206371307373047,2.91259765625,2.803001110132424,2.8958009347018696
486,2.9225200530312496,2.8805277582467688,2.922574520111084,2.869140625,2.7656474645608373,2.9182915457348897
487,2.9460054583341657,2.8860775208523477,2.9464378356933594,3.0205078125,2.898146109865679,2.9476268409412656
488,2.9460054583341657,2.866221461522257,2.9415876865386963,2.93896484375,2.8643294064230895,2.9412839641941533
489,2.5472088636362504,2.7161428509835948,2.57098650932312,2.8275146484375,2.8103898856519667,2.563164505712307
490,2.5472088636362504,2.6354477526407285,2.5749008655548096,2.818359375,2.7952308036973568,2.5744373041829056
491,2.8856455378787507,2.847584757897366,2.886841297149658,2.8740234375,2.8018986253860514,2.8853004931789052
492,2.8856455378787507,2.8530127361833597,2.884850025177002,2.8193359375,2.7653356126591992,2.8678747285172213
493,2.8696522222222227,2.8588615466924105,2.761373281478882,2.671875,2.6756688108056124,2.830901796209666
494,2.7526248282830554,2.8700716640595405,2.770120859146118,2.8656005859375,2.8996822225932757,2.748085308589817
495,2.7769003611119447,2.7946495535210953,2.7846081256866455,2.7880859375,2.7315514079763177,2.770884005591183
496,3.04824503409125,2.956821222661367,2.9278221130371094,3.1015625,2.9742058758029026,2.974597917607137
497,2.9346339166674995,2.905947995954869,2.951282262802124,3.0087890625,2.8278360550276544,2.9134736079488803
498,2.9805125303025,2.808181210576964,2.825162887573242,3.0068359375,2.7520608118246326,2.8806781423289856
499,3.1458612083337503,2.78575144422804,2.999727487564087,2.9481201171875,2.8656250955427747,2.9693355168127176
500,3.266245939393752,3.0109802572808753,3.0821564197540283,2.8955078125,2.909189242670217,3.086774488859878
501,3.2611557727279177,3.2020224916050557,3.1873247623443604,3.0849609375,2.8964488438480775,3.1979280181729197
502,3.185668829544583,2.928807786407268,3.0128471851348877,3.0908203125,2.8507060652634744,2.946943516932288
503,3.2407133977275002,3.203505570834776,3.212864875793457,3.0673828125,2.862072696412159,3.210567536213531
504,3.2605349431808333,3.1306009902571024,3.2267038822174072,3.0594482421875,2.8935072675860387,3.1722596220670987
505,3.026218575757916,2.860139801727262,2.9541001319885254,3.0029296875,2.9747676398321867,2.9673650326772503
506,2.8437803522733334,2.9103066913719773,2.897156238555908,2.890625,2.836942171870833,2.904839701239217
507,2.9154196856066665,2.9329451039831578,2.916851758956909,2.892578125,2.8501396236505294,2.9509614125941734
508,2.9867449545445828,2.8281298927402143,2.7944679260253906,2.7939453125,2.7872253338096544,2.7575808002139968
509,3.2095587159091656,3.0938873536311235,3.170923948287964,3.0662841796875,2.908353211770686,3.1696798463198523
510,3.3299264583341674,3.2057523697812917,3.1784770488739014,2.91748046875,2.9147354534239907,3.236308490759866
511,3.0193580075754163,2.828624111494159,2.936551809310913,2.919921875,2.830305512238479,2.9391381423947847
512,2.8937555492425004,2.944838014878908,2.950615167617798,2.8544921875,2.816096829529398,2.983681313096088
513,3.405437943180416,3.1807954767928464,3.1794352531433105,3.0478515625,2.913528548250626,3.185529980224257
514,2.873743284090417,2.892017443639405,2.851994514465332,2.7938232421875,2.8913608829751736,2.833141477488128
515,3.258172492424584,3.1003961695940916,3.0560057163238525,2.95361328125,2.834734933072584,3.033014497992467
516,2.5346034412883336,2.75528026172921,2.6848502159118652,2.8076171875,2.8428202459056306,2.6635126281769446
517,2.6675930037875,2.803640816791882,2.7024855613708496,2.599609375,2.7622161587801783,2.790796859395799
518,2.8438639431825004,2.8775783793858083,2.822091579437256,2.7158203125,2.8209897120789864,2.6782260764711223
519,2.7471295151525004,2.7836133123321605,2.746973991394043,2.7484130859375,2.791354934727531,2.7470712442511576
520,2.7471295151525004,2.749143407181764,2.765228271484375,2.73095703125,2.749481117634715,2.743804076875807
521,2.7811293674241666,2.775202530920292,2.764943838119507,2.921875,2.9518866036551192,2.7835512632799326
522,2.7811293674241666,2.836857660081827,2.814873456954956,2.7412109375,2.922589839228748,2.7875267712252874
523,2.5300826742412497,2.714242890025875,2.62747859954834,2.76123046875,2.826972524183811,2.675424588335733
524,2.7670094217169448,2.7430018763845716,2.7492330074310303,2.9456787109375,2.7270427943547757,2.754299504716605
525,2.714044308081112,2.8559664558421405,2.798825979232788,2.83203125,2.720115920316519,2.8076283718172785
526,2.928948969696666,2.838983728471554,2.856198310852051,2.841796875,2.791681195785989,2.9175894033744143
527,2.9982268295454166,2.9543141036933296,2.969402551651001,3.0595703125,2.989114881784195,2.9247722710571322
528,2.8998831912883327,2.822593224123001,2.874720335006714,3.052734375,2.85542905210085,2.864094221236391
529,2.885932503787916,2.904388377262314,2.987994909286499,2.9925537109375,2.8978996141742055,2.9824133564046353
530,3.185311647726667,3.18265702977254,3.0673840045928955,2.91455078125,2.9134329788029603,3.000621261520688
531,2.83940724242375,2.8813242694874615,2.9149086475372314,2.966796875,2.8412758198182106,2.9257103881790583
532,3.1895223143949996,3.235951582300367,3.1583073139190674,2.9443359375,2.9237932048334683,3.196161690395959
533,2.894679193182084,2.850934678929943,2.9163386821746826,2.93603515625,2.850317164178884,2.963852074479435
534,2.9320918768935416,3.008035623258972,2.956460952758789,3.0120849609375,2.891100731406641,3.0012307834171117
535,3.229330869317708,3.052702161623137,3.1350600719451904,3.0146484375,2.910600633098086,3.0730183190541385
536,3.1033055530299998,2.923999684347644,2.9422950744628906,2.9892578125,2.9809736918552847,2.773073281537161
537,3.10421795833375,2.8729997371313614,2.959592819213867,3.03125,2.9070626918827935,2.8728297724624534
538,3.243477958333125,3.13696778089875,3.1554458141326904,3.0400390625,2.931229444327182,3.1239301776375874
539,2.9873053598491666,2.807203482871825,2.9735324382781982,2.9105224609375,2.937340968381102,2.92023797073102
540,3.0074522121204166,2.870729687143503,2.941195249557495,2.91259765625,2.8379947590250025,2.985446511765289
541,2.869629253788333,2.7750678138245153,2.7089219093322754,2.7587890625,2.801953782247263,2.684371589740444
542,2.847530583332917,2.7751325094407635,2.7681350708007812,2.6533203125,2.8196187280852634,2.837153155917918
543,2.9677918446975,2.9374439985536,2.9150936603546143,2.74560546875,2.8333237515684266,2.9405054556372954
544,3.3296617424237502,3.124704593791443,3.1082987785339355,2.9217529296875,2.9068687101405755,3.1424399977715676
545,2.5835653611102782,2.765747710287406,2.726302146911621,2.81884765625,2.710400602488511,2.7305959663079733
546,2.7516804595958333,2.809420345494028,2.675825357437134,2.7919921875,2.829318867975423,2.6598332034987995
547,2.8901921085852766,2.8484283239536246,2.873941659927368,2.8759765625,2.8883434754821393,2.9780164943495597
548,2.679304651514722,3.0335769530809564,2.9709980487823486,2.9716796875,2.925069642021192,3.0444687302569777
549,2.6095519949491663,2.769417776487779,2.7972497940063477,2.7459716796875,2.830921360534868,2.804932628541937
550,2.4643921868686105,2.7404006291446894,2.751094102859497,2.75390625,2.824974624467176,2.7308624044885192
551,2.894043181817917,2.7230358929376814,2.8567848205566406,2.8447265625,2.962513620392638,2.7730173230921173
552,2.539839329545001,2.811625096560809,2.785940647125244,2.8447265625,2.772474476465323,2.7634629072548855
553,2.7267650037887496,2.997427490997347,2.80739426612854,2.802734375,2.850442389287703,2.822914302482074
554,2.794889651515416,2.8656223885630747,2.7330946922302246,2.8778076171875,2.817461529244354,2.784353334191889
555,2.7100046969695835,2.8818107537095172,2.776654005050659,2.87255859375,2.8003775749690245,2.803161385753484
556,2.808178026515416,2.923568284939394,2.8568482398986816,2.8046875,2.8427949721629546,2.846528058896425
557,2.460917987373612,2.717652085295998,2.6505682468414307,2.6728515625,2.7728642581007934,2.7238662379318264
558,2.575562090908889,2.6047054185440017,2.829026222229004,2.841796875,2.898479971919465,2.7707278776291657
559,2.621274502524444,2.6993460364600415,2.6596012115478516,2.6795654296875,2.7583378780716137,2.704358673987376
560,3.1174297348480544,2.9918243947848113,3.0039894580841064,2.93798828125,2.7933926664156927,2.91172362662471
561,2.909926568181388,2.858500417087665,2.848924160003662,2.986328125,2.7374545621112625,2.8323752585990256
562,2.9249686262625003,2.8497463225432336,2.865720272064209,2.861328125,2.7188312290608248,2.8715037786744197
563,3.038251255681042,3.092520819522485,3.0917444229125977,2.98828125,2.7792105848064224,3.049152270601385
564,2.737297123106042,2.9579850179412324,2.8676655292510986,2.8543701171875,2.7363175947464495,2.9545655810555207
565,2.954038401514582,2.8826089716587555,2.8383023738861084,2.736328125,2.7333787931929523,2.8686793312725483
566,2.893701810606112,2.8507573740942345,2.8977835178375244,3.01953125,2.8335987258956297,2.922984937775803
567,2.637414276094076,2.796308570392085,2.7858705520629883,2.9970703125,2.829588059591198,2.811882692735361
568,2.78111150505,2.827011492712507,2.8087968826293945,2.85205078125,2.835766516098263,2.840950878856162
569,2.9419812626258333,3.175091683157008,2.94801926612854,3.0233154296875,2.899264917909184,3.098597270115419
570,3.112737872727167,3.0218912056146676,3.102325916290283,2.9892578125,2.86945143607858,3.2381513037534435
571,3.0225056287870844,2.904850544303041,2.9128355979919434,2.9365234375,2.9525344458935665,2.8824822745372654
572,2.6289725101013888,2.842913791872966,2.7956700325012207,2.947265625,2.840875396560935,2.760966353554972
573,2.64773330808,2.8650805630633966,2.811626672744751,2.80419921875,2.8538077369790775,2.8095831347211853
574,2.7651087381817328,2.740641784182047,2.7595977783203125,2.7899169921875,2.8135924804480488,2.747334632033367
575,2.7709344015144453,2.7394903887884574,2.7390034198760986,2.7001953125,2.885303079619655,2.78485906156185
576,2.9784578535355566,3.0369015242843282,2.9754531383514404,2.79296875,2.904923229821369,2.970354650227644
577,2.990843098485,2.8464037319630693,2.9090349674224854,2.9248046875,2.880153576080471,2.895664280132661
578,2.9853468585863894,2.9218037241770123,2.9861514568328857,3.0009765625,2.9517916427918083,2.941806689775722
579,3.0017836545450014,2.842500147067462,2.912026882171631,2.8558349609375,2.947665604443892,2.884220041501015
580,3.180855866160277,3.0179357321695846,3.0256996154785156,2.81494140625,2.8445981883304188,3.0333579527212096
581,2.9771905227275,2.969533930027929,2.9156334400177,3.005859375,2.8413784774250237,2.9324792489477676
582,2.9940467095961107,2.9297451015139884,2.9549245834350586,2.9765625,2.776118560718297,2.9704750670547915
583,2.9450829810606245,2.8825957461815412,2.856045722961426,2.93115234375,2.7511748228519837,2.8682346756786345
584,2.538191083333333,2.6915489970319806,2.766394853591919,2.7977294921875,3.0054643207813103,2.710827130083411
585,2.498465151515,2.797314613778044,2.7906229496002197,2.82421875,2.890384564829606,2.789643361698392
586,3.073742060605833,3.0139611361747507,3.024707794189453,2.8271484375,2.93081331140706,3.106979016586433
587,2.7702204938575674,2.844322359281104,2.754413604736328,2.8994140625,2.8011262383928184,2.851629577741
588,2.9043724090908336,2.7501723778505704,2.8474109172821045,2.9072265625,2.8098103726069557,2.830229157771373
589,2.9228999570700003,3.084412198026361,3.046542167663574,2.9354248046875,2.891320640446464,3.120268426529032
590,2.772303526515417,2.8033262885915975,2.686983108520508,2.8818359375,2.8381520636916777,2.700157899558471
591,2.7109870606066666,2.8537603221807593,2.811000347137451,2.982421875,2.812643157261434,2.8068860001572893
592,2.911887018939584,3.0961831824838226,3.059515953063965,2.94921875,2.954638173453447,3.07600290418353
593,2.8445862613637503,2.841787487918349,2.854424476623535,2.97509765625,2.8917052244420844,2.826737360178927
594,2.8141230492429163,3.014762140547334,2.886767864227295,2.9691162109375,2.8177292510486898,2.908471472300687
595,2.9339350757569456,2.7987943568054043,2.884925365447998,2.94091796875,2.8403587786104647,2.8700163672015684
596,3.1082548999995008,3.038562000823549,3.0818932056427,2.970703125,2.806679948277392,3.0929778214271075
597,2.848719204545,2.857563442561181,2.8309857845306396,2.986328125,2.731556928551139,2.775968195229977
598,3.006316,3.0861676686163135,2.8281033039093018,2.609375,2.815891323525142,3.0815972400432963
599,3.0610138762624994,2.8010717646732415,3.0186872482299805,3.0369873046875,2.8715148804918726,3.0737185741104516
600,2.8691397777783334,2.8181136927319246,2.833892822265625,2.9423828125,2.8226244158945057,2.898969402886341
601,3.0184068282827776,2.9794764515514585,2.990654945373535,2.9912109375,2.8744555521858404,2.982255902276042
602,2.816014133838056,2.907497063112242,2.889582633972168,3.0458984375,2.743337459722647,2.8851344171096476
603,2.9392557462116664,2.8718314425025597,2.892465114593506,2.99658203125,2.7292295763129304,2.8567136125701564
604,2.8687946666664588,2.844359194763971,2.8666677474975586,2.9061279296875,2.8336154782366902,2.8450956243210066
605,2.7457053522729167,2.866061759563717,2.7660934925079346,2.7822265625,2.801802910492818,2.81109509230284
606,2.9376880075758334,2.9129874825753572,2.9242894649505615,2.9091796875,2.784831199378741,2.8275030474891025
607,3.0960501363641666,3.057012390155632,3.0550343990325928,2.8798828125,2.8240091530275935,3.048393148792541
608,2.8777509583337486,2.8659665491142654,2.894002676010132,2.8916015625,2.969776600539993,2.870910634464535
609,2.8468540606070842,2.894735039937061,2.8544256687164307,2.9002685546875,2.6939657436196582,2.8536217208850814
610,2.9423472500008336,2.9212393434789377,2.9328815937042236,2.91259765625,2.818055723962945,2.8515384583007344
611,2.7726168295458327,2.775474412329121,2.861267328262329,2.830078125,2.899591678897364,2.7949461059879557
612,2.5934370416666668,2.8008893618632764,2.714733600616455,2.7958984375,2.787197502843778,2.794090084253126
613,2.8422278863641672,2.7802125484881475,2.7332448959350586,2.8623046875,2.9345755438492445,2.78305519007956
614,2.8604159356050007,2.849285412568273,2.8339099884033203,2.8831787109375,2.6841253365530267,2.814859285416608
615,2.86136358712125,2.9155737418830783,2.8555643558502197,2.84814453125,2.708971395556994,2.85057433021799
616,2.983917755049999,2.8117743145511884,2.9172592163085938,2.9072265625,2.83452220569653,2.9480793962616816
617,3.005704808080278,3.0081900268941943,3.041487455368042,2.7314453125,2.7814889445673465,3.000907923372154
618,2.7433783434338888,2.808005966835381,2.784900426864624,2.92578125,2.7617448069570494,2.863593803390041
619,3.033899217172221,2.906484611577694,2.959798812866211,2.9324951171875,2.8365706726452578,2.9779020581425684
620,3.1653335303028323,2.9781361048558703,3.038405656814575,2.82958984375,2.781609231098218,2.9802324401772204
621,2.909598431818333,2.9220425955407294,2.9374163150787354,2.953125,2.8862356148187365,2.843160914587183
622,3.09583614015125,2.9942191905161892,3.022636890411377,2.9873046875,2.855019834061008,3.0150935414154083
623,2.957467170454167,2.83257342003525,2.8920984268188477,2.91015625,2.845232542797526,2.9370273053274367
624,2.9242628580675003,2.953398841546597,2.8991594314575195,2.9002685546875,2.816598430795783,2.8295507951801775
625,2.632047236741875,2.8710758750619148,2.8552627563476562,2.90625,2.916100186655969,2.8558721922796217
626,3.0625282613650002,3.0116856126352363,2.970325231552124,2.9091796875,2.8070903386261743,2.989235794441777
627,2.718753260100278,2.8696269777348227,2.8243303298950195,2.8876953125,2.735015563677236,2.813354298841331
628,2.559162946969445,2.6987576475927773,2.7758684158325195,2.9111328125,2.905194108685924,2.804013841069051
629,2.9451490631305544,3.035338706818222,2.9617481231689453,2.7601318359375,2.838879197858355,3.0206720083562875
630,2.993140595959167,2.8736838328071004,2.8951447010040283,2.95166015625,2.913175831121836,2.864629883417399
631,3.0762563636374995,2.9720131258224485,3.0901880264282227,2.9580078125,2.8723128291898754,3.11665433991474
632,2.7977523131311104,2.8493104514036207,2.713073968887329,2.818359375,2.7002541486340528,2.8099877674943494
633,2.868438573232777,2.769646118809175,2.829123020172119,2.85205078125,2.776495177554372,2.8371928934515203
634,2.8736678383836107,2.7413759010342815,2.782822847366333,2.7845458984375,2.753138678411605,2.7311499746605294
635,2.7538293484841665,2.83483973993399,2.8001708984375,2.787109375,2.669482486107927,2.801340774898055
636,3.146891314395417,3.0924519758789026,3.074295997619629,2.9384765625,2.9244072689821916,3.0770872519013106
637,2.774261397727083,2.8586594228657907,2.8692002296447754,2.9794921875,2.839350470894452,2.8276780627292912
638,2.9929210568175,2.8317357187335084,2.9211275577545166,2.94287109375,3.0095517076823337,2.9048786443550574
639,2.818932253787083,2.8381212208739073,2.748610019683838,2.7913818359375,2.805178787080813,2.7877840617114504
640,2.9994482575762498,2.987817424995391,2.991100788116455,2.9638671875,2.902931323291634,2.9609521556624108
641,3.0840344545450002,2.895124304528136,2.954803705215454,2.96484375,2.8618944759117664,2.9902077322863323
642,3.0430837992420834,3.0761974317068974,3.020731210708618,3.0517578125,2.8897191455984492,3.000939086137036
643,3.204778238636667,3.026929826947465,3.064441442489624,3.0458984375,2.876398937321231,3.037554255065878
644,3.0746478371216663,3.0492570852356327,3.042848587036133,3.0653076171875,2.896542621579746,3.0943832294210085
645,3.0079471060604166,2.9510399925071424,3.035797595977783,2.90966796875,2.8896407178841303,3.029295967802769
646,2.9800850808072235,2.974146443139775,2.957048177719116,3.0498046875,2.874981309523944,2.9540124776829093
647,3.01455415909125,3.006720322889257,3.057533025741577,3.0087890625,2.8964383960360776,2.9842131663161973
648,2.758398689393333,2.9543799327805615,2.8133468627929688,3.01123046875,2.869393418189184,2.830671237517727
649,2.7614538989908333,2.889539097293303,2.86926007270813,2.9593505859375,3.0153522730403237,2.8799153784234677
650,2.6930897878783333,2.9590070909257262,2.8403217792510986,2.8916015625,2.9099121892435664,2.8518342195637247
651,3.201655295454167,2.9454686787949265,2.9579405784606934,3.0185546875,2.903494315303925,2.9437222858103933
652,3.0089428295449983,2.8923037653955146,2.9870147705078125,3.0224609375,2.888256010460445,3.041276190291776
653,3.2464855959600003,2.8622449529992675,3.015639066696167,3.00146484375,2.8850632549619974,3.0244837006065857
654,3.1749845909087493,3.0952172741516253,3.061521291732788,2.9139404296875,2.8584379961571638,3.0341453550585915
655,3.0303871742425006,3.0627590299678173,3.052356243133545,2.8408203125,2.8572006275397914,2.9341839570818955
656,3.123567117424167,3.124220413479168,3.165720224380493,3.001953125,2.927622420966496,3.1710285843267125
657,3.068357560605417,2.990286349785024,2.8842201232910156,3.0,2.863507608430376,2.9442317467164747
658,2.9286468459597224,2.848364814726255,2.9391262531280518,2.98046875,2.992173400664061,2.9169091857394136
659,2.8337587954544445,2.8403708895348037,2.72835111618042,2.8709716796875,2.818174588082799,2.720526870819016
660,3.113605141414166,3.0969439351929555,3.1129674911499023,2.88623046875,2.9536551923789793,3.171157215267164
661,2.9300635050505566,2.9549801235526916,2.9704136848449707,3.0029296875,2.895965018711612,2.964164542330447
662,2.9602299696972207,2.956102146907422,2.9613332748413086,3.0068359375,2.9939693144503052,2.9336309414910957
663,2.8837655101011124,2.9165631849645743,2.9024887084960938,2.892578125,3.0056888618991917,2.8794034942858624
664,2.9566671212122224,2.9863982468429144,2.9347574710845947,3.0296630859375,2.92261120362983,2.8938224630734637
665,3.0721605277772217,3.159815327817866,3.1082425117492676,3.0146484375,2.914512046790667,3.1934702589081345
666,2.849835247475,2.959575323301891,2.92434024810791,2.927734375,2.9895231105298685,2.968346074323453
667,2.8961089031301643,2.8535332646587626,2.874026298522949,2.9150390625,2.838159639779678,2.8681076117321633
668,2.9398054747483333,2.900724270033375,2.849470376968384,2.71484375,2.8009856447178025,2.8424643768734517
669,2.776995964646112,2.9350338669190066,2.9044108390808105,2.8275146484375,3.0391407673948603,2.871907225363872
670,2.79249957954625,2.865352147919774,2.8229024410247803,2.76611328125,3.0014186072536244,2.8557406558944103
671,2.937501015152084,2.7780380816881776,2.832240581512451,2.7939453125,2.8106788647176373,2.8331531604557596
672,2.8409999696970827,2.88988723215279,2.852525234222412,2.904296875,2.8033225586914226,2.937371000020066
673,2.874432719698333,2.9336158814647857,2.8727126121520996,2.916015625,2.8120916834188643,2.875712843700505
674,2.9500520265145838,2.8069458769166937,2.891261100769043,2.8441162109375,2.8464096342694365,2.8024408306190414
675,2.917260655304167,2.7535099702609456,2.7283945083618164,2.77685546875,2.808992005736429,2.7608502500255656
676,3.0698742575762514,2.952341234365396,2.9915287494659424,2.8671875,2.8678233036571132,2.9507586119014118
677,2.9861731515158336,2.999166164479706,2.9789578914642334,2.8994140625,2.813687834859339,2.9588708762170794
678,3.153575530303333,2.906292568759439,3.011416435241699,3.16259765625,2.8649574112762775,2.9743085386613024
679,2.8710426338380564,2.820032464584179,2.8685860633850098,2.8758544921875,2.8137071458658447,2.794910573997343
680,2.8218975429294444,2.8466759161906348,2.8625752925872803,2.90966796875,2.864971806019879,2.8490735252698047
681,3.0839277348477783,2.937681391288225,2.9444284439086914,2.97265625,2.7166573879334277,2.9806243235805803
682,2.989412714646668,2.884972590994987,2.9391872882843018,2.921875,2.8614079482714696,2.8911464155708706
683,2.8569499621211114,2.7702786897152842,2.77168345451355,2.9208984375,2.882233626745298,2.7847945240239245
684,3.2316994898988884,2.991433365214708,3.0348808765411377,2.8641357421875,2.864047556378482,3.044088694344517
685,2.880580770201944,2.822139650043775,2.8907670974731445,2.982421875,3.0578780009556956,2.8069802007479407
686,2.922420189394166,2.832285491025355,2.902763843536377,2.93359375,2.81746650636451,2.888144041158149
687,3.049317465908335,2.9258581214042,2.8509576320648193,3.041015625,3.024246452444993,2.881446818022488
688,2.910305911616388,2.8970965867409193,2.7751946449279785,2.93017578125,2.8771439972593438,2.8540472489899638
689,2.9383589368683327,2.893240938596903,2.917238235473633,2.8656005859375,2.9048338619089304,2.889358422401059
